,job_id,build_target,build_tool,build_canceled_open_pr_on_branch,errors,failures,problems,warnings,skipped_words,lines,words,exceptions,error_classes,tests_total,tests_passed,tests_failed,tests_skipped,failed_tasks
115,228389840,BUILD,['maven'],False,0.0,1926.0,4.0,78.0,1998.0,21825.0,163051.0,"['BufferUnderflow', 'Timeout', 'IllegalState', 'InstanceNotFound', 'Expected', 'EOF', 'EOF', 'EOF', 'EOF', 'IllegalState', 'EOF', 'Authentication', 'IllegalArgument', 'NullPointer', 'IllegalArgument', 'Duplications', 'Channel', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'NullPointer', 'Sonar', 'IllegalArgument', 'Expected', 'Runtime', 'Runtime', 'IllegalState', 'InvalidProtocolBuffer', 'IllegalState', 'Expected', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'IllegalArgument', 'Runtime', 'Elasticsearch', 'Runtime', 'Runtime', 'Expected', 'Runtime', 'Expected', 'Runtime', 'Expected', 'InstanceNotFound', 'Email', 'Expected', 'Messaging', 'Connect', 'SSLHandshake', 'Interrupted', 'Runtime', 'IllegalArgument', 'Expected', 'RejectedExecution', 'RejectedExecution', 'IllegalState', 'Expected', 'UnsupportedOperation', 'Channel']","['Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication']",2717.0,2716.0,0.0,1.0,[]
116,92022636,,[],False,0.0,0.0,0.0,0.0,0.0,131.0,2247.0,[],[],0.0,0.0,0.0,0.0,[]
117,123500426,IT,['maven'],False,8.0,28.0,4.0,44.0,85.0,11842.0,72899.0,"['BufferUnderflow', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse']",[],28.0,28.0,0.0,0.0,[]
118,101181214,MYSQL,['maven'],False,2.0,380.0,10.0,528.0,398.0,6466.0,41663.0,"['BufferUnderflow', 'MaximumCyclesToFound', 'Starting', 'Analysis', 'ArtifactTransferFailed', 'ArtifactMetadataRetrieval', 'CycleDetectedInPluginGraph', 'InvalidParameter', 'DuplicateParameter', 'InvalidPluginDescriptor', 'MojoFailure', 'DuplicateMojoDescriptor', 'ArtifactNotFound', 'OverConstrainedVersion', 'InvalidArtifactRT', 'ArtifactResolution', 'PlexusCipher', 'Email', 'Document', 'SecDispatcher', 'JsonIO', 'DuplicateRealm', 'ClassWorld', 'VersionRangeResolution', 'Repository', 'CommandLineTimeOut', 'ReadOnlyFolder', 'UnresolvableModel', 'SettingsBuilding', 'BufferUnderflow']",[],630.0,605.0,0.0,25.0,[]
119,139036278,,,False,,,,,,,,,,,,,,
120,139177235,,,False,,,,,,,,,,,,,,
121,77458505,,['maven'],False,3.0,1332.0,0.0,51.0,1334.0,4991.0,35911.0,"['BufferUnderflow', 'MaximumCyclesToFound']",[],815.0,815.0,0.0,0.0,[]
122,230412058,BUILD,['maven'],False,1.0,1946.0,4.0,78.0,1992.0,24656.0,187975.0,"['BufferUnderflow', 'Timeout', 'IllegalState', 'InstanceNotFound', 'Expected', 'EOF', 'EOF', 'EOF', 'EOF', 'IO', 'Authentication', 'Authentication', 'EOF', 'IllegalState', 'IllegalState', 'Interrupted', 'IllegalState', 'Interrupted', 'IllegalState', 'Expected', 'IllegalArgument', 'NullPointer', 'IllegalArgument', 'Duplications', 'Channel', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'Expected', 'IllegalArgument', 'Expected', 'NullPointer', 'Sonar', 'Runtime', 'Interrupted', 'Runtime', 'Runtime', 'IllegalState', 'InvalidProtocolBuffer', 'Runtime', 'Runtime', 'IllegalArgument', 'Runtime', 'Elasticsearch', 'Runtime', 'Email', 'Expected', 'Messaging', 'Connect', 'SSLHandshake', 'Runtime', 'Expected', 'Runtime', 'Expected', 'InstanceNotFound', 'Runtime', 'Runtime', 'IllegalState', 'Expected', 'IllegalArgument', 'Expected', 'Runtime', 'Runtime', 'IllegalArgument', 'IllegalArgument', 'set', 'RejectedExecution', 'RejectedExecution', 'IllegalState', 'Expected', 'UnsupportedOperation', 'Channel']","['Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication']",2729.0,2728.0,0.0,1.0,[]
123,72267873,,['maven'],False,0.0,3.0,0.0,53.0,53.0,2081.0,12580.0,"['BufferUnderflow', 'MaximumCyclesToFound']",[],2.0,2.0,0.0,0.0,[]
124,108755354,IT,['maven'],False,14.0,44.0,5.0,42.0,179.0,17809.0,160314.0,"['BufferUnderflow', 'Runner', 'Runner', 'Runner', 'Runner', 'Runner', 'BuildFailure', 'BuildFailure', 'BuildFailure', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse', 'LifecycleExecution', 'MojoFailure']",['Assertion'],96.0,88.0,4.0,4.0,[]
