,job_id,build_target,build_tool,build_canceled_open_pr_on_branch,errors,warnings,skipped_words,lines,words,exceptions,error_classes,tests_total,tests_passed,tests_failed,tests_skipped,failed_tasks
10,57498649,,['maven'],False,0.0,37.0,1307.0,7381.0,46598.0,['BufferUnderflow'],[],6452.0,0.0,0.0,0.0,[]
11,109834698,,,,,,,,,,,,,,,
12,88826569,,['maven'],False,2.0,37.0,87.0,4714.0,28704.0,['BufferUnderflow'],[],2.0,0.0,0.0,0.0,[]
13,111000414,IT,['maven'],False,3.0,43.0,64.0,13491.0,97277.0,['BufferUnderflow'],[],61.0,0.0,0.0,0.0,[]
14,161845207,WEB,['jest'],False,0.0,0.0,0.0,257.0,6421.0,[],[],0.0,0.0,0.0,0.0,[]
15,83258414,,,,,,,,,,,,,,,
16,183962461,,,,,,,,,,,,,,,
17,75093752,,['maven'],False,12.0,51.0,72.0,2851.0,17643.0,"['BufferUnderflow', 'MaximumCyclesToFound', 'BuildFailure', 'BuildFailure', 'LifecycleExecution', 'MojoFailure']",[],0.0,0.0,0.0,0.0,[]
18,221273143,WEB_TESTS,"['yarn', 'jest']",False,0.0,1.0,0.0,369.0,5315.0,[],[],393.0,393.0,0.0,0.0,[]
19,196655658,,[],False,0.0,0.0,0.0,104.0,428.0,[],[],0.0,0.0,0.0,0.0,[]
20,91996277,,['maven'],False,37.0,247.0,246.0,20740.0,144057.0,"['BufferUnderflow', 'LifecycleExecution', 'MojoExecution', 'MojoExecution', 'LifecycleExecution', 'MojoExecution', 'MojoExecution', 'Runner', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'handleHttp', 'Runner', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'handleHttp', 'RaiseMessage', 'Runner', 'Runner', 'Runner', 'IllegalState', 'handleHttp', 'Runner', 'IllegalState', 'IllegalState', 'Runner', 'IllegalState', 'IllegalState', 'Runner', 'IllegalState', 'IllegalState', 'Runner', 'IllegalState', 'IllegalArgument', 'Runner', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'handleHttp', 'Runner', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'handleHttp', 'IllegalState', 'IO', 'Runner', 'IllegalState', 'Runner', 'Runner', 'Runner', 'IllegalState', 'Runner', 'IllegalState', 'Runner', 'IllegalState', 'IllegalState', 'Runner', 'IllegalState', 'Runtime', 'IllegalBlockSize', 'IllegalBlockSize']",[],76.0,0.0,0.0,4.0,[]
21,69415280,,,,,,,,,,,,,,,
22,224882465,BUILD,['maven'],False,15.0,229.0,1828.0,15903.0,113892.0,"['BufferUnderflow', 'Expected', 'Expected', 'Expected', 'Expected', 'InstanceNotFound', 'Expected', 'Timeout', 'IllegalState', 'IllegalState', 'IllegalState', 'Interrupted', 'IllegalState', 'Expected', 'NullPointer', 'IllegalArgument', 'IllegalArgument', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'set', 'Email', 'Expected', 'Messaging', 'Connect', 'SSLHandshake', 'Runtime', 'Interrupted', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'Expected', 'Runtime', 'Runtime', 'IllegalArgument', 'Expected', 'Runtime', 'Expected', 'Runtime', 'Expected', 'Runtime', 'Runtime', 'IllegalState', 'InvalidProtocolBuffer', 'NullPointer', 'Sonar', 'Runtime', 'InstanceNotFound', 'IllegalArgument', 'Expected', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'IllegalArgument', 'Runtime', 'Elasticsearch', 'IllegalState', 'Expected', 'RejectedExecution', 'IllegalState', 'Expected', 'Channel', 'Runtime', 'IO', 'throwHttpIO', 'Runtime', 'InternalError', 'Runtime', 'Runtime', 'Runtime', 'IO', 'throwHttpIO']","['Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication']",11902.0,0.0,0.0,1.0,[]
23,158682122,WEB,['jest'],False,0.0,0.0,0.0,257.0,6181.0,[],[],0.0,0.0,0.0,0.0,[]
24,93321185,,[],False,0.0,0.0,0.0,83.0,1837.0,[],[],0.0,0.0,0.0,0.0,[]
25,118037940,IT,['maven'],False,3.0,45.0,49.0,4133.0,21458.0,['BufferUnderflow'],[],0.0,0.0,0.0,0.0,[]
26,134969660,,[],False,0.0,0.0,0.0,134.0,762.0,[],[],0.0,0.0,0.0,0.0,[]
27,187499109,CI,['maven'],False,0.0,23.0,80.0,1584.0,10372.0,"['BufferUnderflow', 'IllegalState', 'InstanceNotFound', 'Expected', 'IllegalArgument', 'IllegalArgument', 'IllegalArgument', 'IllegalArgument', 'IllegalState', 'IllegalArgument']",[],274.0,0.0,0.0,0.0,[]
28,252684564,BUILD,[],True,0.0,0.0,0.0,442.0,1828.0,[],[],0.0,0.0,0.0,0.0,[]
29,115695964,CI,['maven'],False,3.0,1003.0,1477.0,6865.0,47725.0,['BufferUnderflow'],[],8985.0,0.0,0.0,2.0,[]
30,139517282,WEB,['mocha'],False,0.0,0.0,0.0,484.0,8456.0,[],[],0.0,0.0,0.0,0.0,[]
31,91571698,,['maven'],False,1.0,37.0,48.0,4220.0,28523.0,['BufferUnderflow'],[],0.0,0.0,0.0,0.0,[]
32,131057760,CI,['maven'],False,2.0,844.0,1523.0,6488.0,45990.0,['BufferUnderflow'],[],9325.0,0.0,0.0,1.0,[]
33,193041582,WEB,['yarn'],False,0.0,1.0,0.0,339.0,6252.0,[],[],281.0,281.0,0.0,0.0,[]
34,91859058,,['maven'],False,1.0,36.0,1428.0,4720.0,36008.0,['BufferUnderflow'],[],8627.0,0.0,0.0,1.0,[]
35,261839006,BUILD,['maven'],False,18.0,68.0,1086.0,9423.0,69749.0,"['BufferUnderflow', 'Timeout', 'InstanceNotFound', 'Expected', 'IllegalState', 'IllegalState', 'Expected', 'EOF', 'Socket', 'Socket', 'translateToSocket', 'ClosedChannel', 'IO', 'IllegalState', 'IllegalState', 'Interrupted', 'IllegalState', 'Authentication', 'Authentication', 'EOF', 'EOF', 'NullPointer', 'IllegalArgument', 'IllegalArgument', 'Duplications', 'Channel', 'IllegalState', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'IllegalState', 'Channel', 'LifecycleExecution', 'MojoFailure', 'throw']",[],4474.0,0.0,0.0,2.0,[]
36,58559541,,['maven'],False,9.0,35.0,1219.0,5807.0,40083.0,"['BufferUnderflow', 'LifecycleExecution', 'MojoFailure', 'TaskRunner']",[],6139.0,0.0,0.0,0.0,[]
37,185464744,WEB,['yarn'],False,0.0,1.0,0.0,321.0,5372.0,[],[],0.0,0.0,0.0,0.0,[]
38,144404002,IT,['maven'],False,2.0,43.0,145.0,20173.0,158438.0,['BufferUnderflow'],[],78.0,0.0,0.0,0.0,[]
39,81967652,,[],False,0.0,0.0,0.0,659.0,8928.0,[],[],0.0,0.0,0.0,0.0,[]
40,258071110,BUILD,['maven'],False,19.0,26.0,247.0,3100.0,15579.0,"['BufferUnderflow', 'Timeout', 'InstanceNotFound', 'Expected', 'IllegalState', 'IllegalArgument', 'LifecycleExecution', 'CompilationFailure']",[],410.0,0.0,0.0,2.0,[]
41,228580083,BUILD,['maven'],False,6.0,231.0,2090.0,23108.0,169759.0,"['BufferUnderflow', 'Expected', 'Expected', 'Expected', 'Expected', 'Timeout', 'InstanceNotFound', 'Expected', 'IllegalState', 'IllegalState', 'IllegalState', 'Interrupted', 'IllegalState', 'Expected', 'NullPointer', 'IllegalArgument', 'IllegalArgument', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'Runtime', 'Runtime', 'IllegalArgument', 'Runtime', 'Elasticsearch', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'IllegalState', 'InvalidProtocolBuffer', 'Runtime', 'Runtime', 'IllegalState', 'Expected', 'set', 'IllegalArgument', 'Expected', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'NullPointer', 'Sonar', 'Email', 'Expected', 'Messaging', 'Connect', 'SSLHandshake', 'Interrupted', 'InstanceNotFound', 'Expected', 'Runtime', 'Runtime', 'IllegalArgument', 'Expected', 'Runtime', 'Expected', 'Runtime', 'Expected', 'RejectedExecution', 'IllegalState', 'Expected', 'InUse', 'UnsupportedOperation', 'Channel']","['Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication']",11906.0,0.0,0.0,1.0,[]
42,255272052,BUILD,['maven'],False,0.0,1089.0,1990.0,25792.0,181104.0,"['BufferUnderflow', 'InstanceNotFound', 'Expected', 'Timeout', 'IllegalState', 'IllegalState', 'IllegalState', 'Interrupted', 'IllegalState', 'IllegalState', 'Expected', 'EOF', 'NullPointer', 'IllegalArgument', 'IllegalArgument', 'Duplications', 'Channel', 'IllegalState', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'IllegalState', 'Channel', 'IllegalState', 'Expected', 'IllegalArgument', 'IllegalArgument', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'Expected', 'Runtime', 'Expected', 'Runtime', 'Runtime', 'Runtime', 'InstanceNotFound', 'IllegalState', 'InvalidProtocolBuffer', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'IllegalArgument', 'Runtime', 'Elasticsearch', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'Email', 'Expected', 'Messaging', 'Connect', 'SSLHandshake', 'ClassNotFound', 'ClassNotFound', 'IllegalArgument', 'Expected', 'Expected', 'Interrupted', 'NullPointer', 'Sonar', 'IllegalArgument', 'Expected', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'IllegalState', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'IllegalArgument', 'IllegalArgument', 'set', 'RejectedExecution', 'RejectedExecution']","['Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication']",13407.0,0.0,0.0,2.0,[]
43,163962084,WEB,['jest'],False,0.0,0.0,0.0,267.0,6298.0,[],[],0.0,0.0,0.0,0.0,[]
44,195495322,WEB,['yarn'],False,0.0,1.0,0.0,339.0,6078.0,[],[],288.0,288.0,0.0,0.0,[]
45,168871972,WEB,['jest'],False,0.0,0.0,0.0,257.0,4836.0,[],[],0.0,0.0,0.0,0.0,[]
