,job_id,build_target,build_tool,build_canceled_open_pr_on_branch,errors,warnings,skipped_words,lines,words,exceptions,error_classes,tests_total,tests_passed,tests_failed,tests_skipped,failed_tasks
14,121433908,CI,['maven'],False,2.0,34.0,1656.0,12888.0,99673.0,"['BufferUnderflow', 'IllegalState', 'InstanceNotFound', 'Expected', 'IllegalArgument', 'IllegalArgument', 'IllegalArgument', 'IllegalArgument', 'IllegalState', 'IllegalArgument', 'IllegalArgument', 'NullPointer', 'IllegalArgument', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'IllegalArgument', 'IllegalState', 'Runtime', 'Runtime', 'Interrupted', 'IllegalArgument', 'Expected', 'IllegalArgument', 'Expected', 'Runtime', 'Runtime', 'Runtime', 'set', 'IllegalArgument', 'Expected', 'UnsupportedOperation', 'Expected', 'IllegalArgument', 'Expected', 'Runtime', 'IllegalState', 'Email', 'Expected', 'Messaging', 'Connect', 'Email', 'Expected', 'Messaging', 'Connect', 'SSLHandshake', 'Email', 'Expected', 'Messaging', 'SSLHandshake', 'getSSL', 'getSSL', 'NullPointer', 'Sonar', 'InstanceNotFound', 'IllegalArgument', 'RejectedExecution']","['Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication']",9222.0,0.0,0.0,1.0,[]
15,139517282,WEB,['mocha'],False,0.0,0.0,0.0,484.0,8456.0,[],[],0.0,0.0,0.0,0.0,[]
16,113113609,IT,['maven'],False,9.0,137.0,182.0,15570.0,112492.0,"['BufferUnderflow', 'LifecycleExecution', 'MojoExecution', 'MojoExecution', 'Runner', 'Runner', 'RaiseMessage', 'Runner', 'Runner', 'Runner', 'Http', 'IllegalState', 'IO', 'Runner', 'IllegalState', 'Runner', 'Runner']",[],51.0,0.0,0.0,5.0,[]
17,129976717,IT,['maven'],False,2.0,44.0,85.0,7861.0,51834.0,"['BufferUnderflow', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse']",[],28.0,0.0,0.0,0.0,[]
18,193041582,WEB,"['yarn', 'node']",False,0.0,1.0,0.0,339.0,6252.0,[],[],281.0,281.0,0.0,0.0,[]
19,79108893,,[],False,3.0,51.0,82.0,4145.0,25053.0,"['BufferUnderflow', 'MaximumCyclesToFound']",[],0.0,0.0,0.0,0.0,[]
20,105164541,,,False,,,,,,,,,,,,
21,261839006,BUILD,['maven'],False,18.0,68.0,1086.0,9423.0,69749.0,"['BufferUnderflow', 'Timeout', 'InstanceNotFound', 'Expected', 'IllegalState', 'IllegalState', 'Expected', 'EOF', 'Socket', 'Socket', 'translateToSocket', 'ClosedChannel', 'IO', 'IllegalState', 'IllegalState', 'Interrupted', 'IllegalState', 'Authentication', 'Authentication', 'EOF', 'EOF', 'NullPointer', 'IllegalArgument', 'IllegalArgument', 'Duplications', 'Channel', 'IllegalState', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'IllegalState', 'Channel', 'LifecycleExecution', 'MojoFailure', 'throw']",[],4474.0,0.0,0.0,2.0,[]
22,83258414,,,False,,,,,,,,,,,,
23,224374458,,,False,,,,,,,,,,,,
24,185464744,WEB,"['yarn', 'node']",False,0.0,1.0,0.0,321.0,5372.0,[],[],259.0,259.0,0.0,0.0,[]
25,346703473,BUILD,['maven'],False,6.0,601.0,2215.0,25765.0,179289.0,"['Expected', 'Expected', 'Expected', 'Expected', 'Expected', 'Timeout', 'IllegalArgument', 'IllegalState', 'InstanceNotFound', 'Expected', 'NullPointer', 'IllegalArgument', 'Duplications', 'Channel', 'IllegalState', 'Expected', 'Runtime', 'IllegalState', 'PicoLifecycle', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'Expected', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'PicoLifecycle', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'Expected', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'PicoLifecycle', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'Expected', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'PicoLifecycle', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'Expected', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'IllegalState', 'IllegalState', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'IllegalState', 'UnsupportedOperation', 'Channel', 'IllegalArgument', 'Expected', 'Runtime', 'Runtime', 'Expected', 'Runtime', 'Expected', 'NullPointer', 'Expected', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'IllegalArgument', 'Expected', 'IllegalState', 'Expected', 'IllegalArgument', 'Expected', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'IllegalArgument', 'Expected', 'IllegalArgument', 'Expected', 'Expected', 'InstanceNotFound', 'IllegalState', 'Expected', 'Interrupted', 'NullPointer', 'Sonar', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'IllegalArgument', 'Runtime', 'Elasticsearch', 'Message', 'Message', 'ClassNotFound', 'ClassNotFound', 'NullPointer', 'Runtime', 'NullPointer', 'Runtime', 'Runtime', 'Runtime', 'set', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'Runtime', 'Expected', 'Runtime', 'Expected', 'Runtime', 'Expected', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'IllegalState', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'IllegalArgument', 'IllegalArgument']",[],15387.0,0.0,0.0,1.0,[]
26,258071110,BUILD,['maven'],False,19.0,26.0,247.0,3100.0,15579.0,"['BufferUnderflow', 'Timeout', 'InstanceNotFound', 'Expected', 'IllegalState', 'IllegalArgument', 'LifecycleExecution', 'CompilationFailure']",[],410.0,0.0,0.0,2.0,[]
27,85292510,,['maven'],False,0.0,496.0,424.0,6179.0,39559.0,"['BufferUnderflow', 'JsonIO', 'Document', 'Analysis', 'DuplicateRealm', 'ClassWorld', 'SettingsBuilding', 'VersionRangeResolution', 'Repository', 'Starting', 'UnresolvableModel', 'ArtifactTransferFailed', 'ArtifactMetadataRetrieval', 'CycleDetectedInPluginGraph', 'CommandLineTimeOut', 'SecDispatcher', 'ArtifactNotFound', 'OverConstrainedVersion', 'InvalidArtifactRT', 'ArtifactResolution', 'MaximumCyclesToFound', 'InvalidParameter', 'DuplicateParameter', 'InvalidPluginDescriptor', 'MojoFailure', 'DuplicateMojoDescriptor', 'BufferUnderflow', 'PlexusCipher']",[],2265.0,0.0,0.0,26.0,[]
28,129990676,IT,['maven'],False,2.0,44.0,48.0,4133.0,21376.0,['BufferUnderflow'],[],0.0,0.0,0.0,0.0,[]
29,228580083,BUILD,['maven'],False,6.0,231.0,2090.0,23108.0,169759.0,"['BufferUnderflow', 'Expected', 'Expected', 'Expected', 'Expected', 'Timeout', 'InstanceNotFound', 'Expected', 'IllegalState', 'IllegalState', 'IllegalState', 'Interrupted', 'IllegalState', 'Expected', 'NullPointer', 'IllegalArgument', 'IllegalArgument', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'Runtime', 'Runtime', 'IllegalArgument', 'Runtime', 'Elasticsearch', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'IllegalState', 'InvalidProtocolBuffer', 'Runtime', 'Runtime', 'IllegalState', 'Expected', 'set', 'IllegalArgument', 'Expected', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'NullPointer', 'Sonar', 'Email', 'Expected', 'Messaging', 'Connect', 'SSLHandshake', 'Interrupted', 'InstanceNotFound', 'Expected', 'Runtime', 'Runtime', 'IllegalArgument', 'Expected', 'Runtime', 'Expected', 'Runtime', 'Expected', 'RejectedExecution', 'IllegalState', 'Expected', 'InUse', 'UnsupportedOperation', 'Channel']","['Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication']",11906.0,0.0,0.0,1.0,[]
30,134969660,,[],False,0.0,0.0,0.0,134.0,762.0,[],[],0.0,0.0,0.0,0.0,[]
31,66058395,,['maven'],False,0.0,62.0,1273.0,5349.0,38079.0,"['BufferUnderflow', 'MaximumCyclesToFound', 'BufferUnderflow']",[],6896.0,0.0,0.0,0.0,[]
32,163962084,WEB,['jest'],False,0.0,0.0,0.0,267.0,6298.0,[],[],249.0,249.0,0.0,0.0,[]
33,105971460,CI,['maven'],False,4.0,47.0,1499.0,8877.0,158664.0,"['NoHttpResponse', 'BufferUnderflow']",[],9078.0,0.0,0.0,1.0,[]
34,129668239,IT,['maven'],False,8.0,138.0,189.0,15157.0,108847.0,"['BufferUnderflow', 'LifecycleExecution', 'MojoExecution', 'MojoExecution', 'Runner', 'Runner', 'RaiseMessage', 'Runner', 'Runner', 'Runner', 'Http', 'IllegalState', 'IO', 'Runner', 'IllegalState', 'Runner', 'Runner', 'Runner', 'IllegalState', 'Runner', 'IllegalState']",[],50.0,0.0,0.0,4.0,[]
35,198064654,CI,['maven'],False,242.0,156.0,1818.0,20030.0,130456.0,"['BufferUnderflow', 'InstanceNotFound', 'Expected', 'IllegalState', 'Timeout', 'IllegalArgument', 'IllegalArgument', 'IllegalArgument', 'IllegalArgument', 'IllegalState', 'IllegalArgument', 'NullPointer', 'IllegalArgument', 'IllegalArgument', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'Email', 'Expected', 'Messaging', 'Connect', 'SSLHandshake', 'Runtime', 'Runtime', 'Runtime', 'IllegalState', 'Expected', 'Interrupted', 'Runtime', 'Runtime', 'IllegalArgument', 'Runtime', 'Elasticsearch', 'IllegalState', 'InvalidProtocolBuffer', 'IllegalArgument', 'Expected', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'IllegalArgument', 'Expected', 'Runtime', 'Expected', 'Runtime', 'Expected', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'NullPointer', 'Sonar', 'InstanceNotFound', 'Expected', 'set', 'RejectedExecution', 'IllegalArgument', 'ClosedByInterrupt', 'IllegalState', 'Expected']","['Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication']",11701.0,0.0,0.0,1.0,[]
36,207674868,WEB_TESTS,"['yarn', 'node']",False,0.0,1.0,0.0,336.0,6192.0,[],[],306.0,306.0,0.0,0.0,[]
37,76649399,,['maven'],False,3.0,52.0,88.0,3246.0,18306.0,"['BufferUnderflow', 'MaximumCyclesToFound']",[],65.0,0.0,0.0,4.0,[]
38,230293653,BUILD,[],False,0.0,0.0,0.0,167.0,2352.0,[],[],0.0,0.0,0.0,0.0,[]
39,288717874,BUILD,['maven'],False,0.0,393.0,2132.0,27285.0,187469.0,"['InstanceNotFound', 'Expected', 'NullPointer', 'IllegalArgument', 'IllegalArgument', 'Duplications', 'Channel', 'Runtime', 'IllegalState', 'IllegalState', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'UnsupportedOperation', 'IllegalState', 'Channel', 'Email', 'Expected', 'MailConnect', 'Connect', 'SSLHandshake', 'Runtime', 'Runtime', 'IllegalArgument', 'Expected', 'ClassNotFound', 'ClassNotFound', 'IllegalArgument', 'InstanceNotFound', 'Runtime', 'Expected', 'Runtime', 'Expected', 'Runtime', 'Expected', 'Runtime', 'Runtime', 'IllegalArgument', 'NullPointer', 'Runtime', 'Elasticsearch', 'IllegalState', 'InvalidProtocolBuffer', 'Runtime', 'Runtime', 'IllegalArgument', 'Runtime', 'Elasticsearch', 'NullPointer', 'NullPointer', 'NullPointer', 'NullPointer', 'NullPointer', 'IllegalArgument', 'Expected', 'NullPointer', 'Runtime', 'NullPointer', 'RejectedExecution', 'RejectedExecution', 'set', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'Runtime', 'Expected', 'Runtime', 'Expected', 'Runtime', 'Expected', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'IllegalState', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'IllegalArgument', 'IllegalArgument']","['Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication']",14633.0,0.0,0.0,2.0,[]
40,223867687,WEB_TESTS,"['yarn', 'jest']",False,0.0,3.0,0.0,414.0,5460.0,[],[],464.0,464.0,0.0,0.0,[]
41,72835245,,['maven'],False,0.0,53.0,69.0,2681.0,15316.0,"['BufferUnderflow', 'MaximumCyclesToFound']",[],31.0,0.0,0.0,0.0,[]
42,112101709,WEB,['mocha'],False,0.0,0.0,0.0,540.0,9033.0,[],[],0.0,0.0,0.0,0.0,[]
43,144506110,IT,['maven'],False,2.0,43.0,943.0,20791.0,158819.0,"['BufferUnderflow', 'Runner', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'Sonar', 'Runner', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'Sonar', 'Runner', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'Sonar', 'Runner', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'IllegalState', 'Sonar', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse']",[],53.0,0.0,0.0,0.0,[]
44,338575624,BUILD,[],True,0.0,0.0,0.0,522.0,2164.0,[],[],0.0,0.0,0.0,0.0,[]
45,90340044,,['maven'],False,1.0,528.0,423.0,6167.0,39392.0,"['BufferUnderflow', 'ArtifactTransferFailed', 'ArtifactMetadataRetrieval', 'CycleDetectedInPluginGraph', 'UnresolvableModel', 'BufferUnderflow', 'DuplicateRealm', 'ClassWorld', 'Email', 'JsonIO', 'Analysis', 'SecDispatcher', 'MaximumCyclesToFound', 'ArtifactNotFound', 'OverConstrainedVersion', 'InvalidArtifactRT', 'ArtifactResolution', 'CommandLineTimeOut', 'InvalidParameter', 'DuplicateParameter', 'InvalidPluginDescriptor', 'MojoFailure', 'DuplicateMojoDescriptor', 'PlexusCipher', 'ReadOnlyFolder', 'Starting', 'Document', 'SettingsBuilding', 'VersionRangeResolution', 'Repository']",[],2285.0,0.0,0.0,26.0,[]
46,101856432,IT,['maven'],False,2.0,37.0,42.0,4735.0,29238.0,['BufferUnderflow'],[],2.0,0.0,0.0,0.0,[]
47,75401687,,['maven'],False,0.0,52.0,74.0,2794.0,15786.0,"['BufferUnderflow', 'MaximumCyclesToFound']",[],8.0,0.0,0.0,0.0,[]
48,224190999,BUILD,['maven'],False,12.0,30.0,99.0,1978.0,13802.0,"['BufferUnderflow', 'Expected', 'Expected', 'Expected', 'Expected', 'IllegalState', 'Timeout', 'InstanceNotFound', 'Expected', 'IllegalState', 'Expected', 'IllegalState', 'Interrupted', 'IllegalState', 'Interrupted', 'TestTimedOut', 'LifecycleExecution', 'MojoFailure']",[],193.0,0.0,0.0,0.0,[]
49,84871925,,[],False,0.0,0.0,0.0,271.0,8388.0,[],[],0.0,0.0,0.0,0.0,[]
50,78056881,,['maven'],False,3.0,52.0,85.0,3239.0,18011.0,"['BufferUnderflow', 'MaximumCyclesToFound']",[],31.0,0.0,0.0,0.0,[]
51,131422807,IT,['maven'],False,8.0,138.0,194.0,14387.0,103422.0,"['BufferUnderflow', 'LifecycleExecution', 'MojoExecution', 'MojoExecution', 'Runner', 'Runner', 'RaiseMessage', 'Runner', 'Runner', 'Runner', 'Http', 'IllegalState', 'IO', 'Runner', 'IllegalState', 'Runner', 'Runner', 'Runner', 'IllegalState', 'Runner', 'IllegalState']",[],48.0,0.0,0.0,4.0,[]
52,74397674,,['maven'],False,0.0,52.0,73.0,2793.0,16085.0,"['BufferUnderflow', 'MaximumCyclesToFound']",[],20.0,0.0,0.0,0.0,[]
53,79890483,,['maven'],False,3.0,52.0,88.0,5991.0,37794.0,"['BufferUnderflow', 'MaximumCyclesToFound', 'Message', 'RackInitialization', 'NullPointer', 'RackInitialization', 'NullPointer', 'IllegalState', 'Socket', 'Socket', 'IO', 'UnrecoverableKey', 'Lifecycle', 'Lifecycle', 'IO', 'UnrecoverableKey', 'Runtime', 'Lifecycle', 'Lifecycle', 'Lifecycle', 'Lifecycle', 'Socket', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse', 'NoHttpResponse']",[],25.0,0.0,0.0,0.0,[]
54,129747773,IT,['maven'],False,8.0,138.0,189.0,15054.0,108078.0,"['BufferUnderflow', 'LifecycleExecution', 'MojoExecution', 'MojoExecution', 'Runner', 'Runner', 'RaiseMessage', 'Runner', 'Runner', 'Runner', 'Http', 'IllegalState', 'IO', 'Runner', 'IllegalState', 'Runner', 'Runner', 'Runner', 'IllegalState', 'Runner', 'IllegalState']",[],50.0,0.0,0.0,4.0,[]
55,125840945,WEB,['mocha'],False,0.0,0.0,0.0,432.0,6922.0,[],[],0.0,0.0,0.0,0.0,[]
56,227588805,BUILD,['maven'],False,0.0,78.0,1988.0,22520.0,169107.0,"['BufferUnderflow', 'InstanceNotFound', 'Expected', 'IllegalState', 'Timeout', 'EOF', 'EOF', 'EOF', 'EOF', 'EOF', 'IllegalState', 'Authentication', 'EOF', 'IllegalArgument', 'NullPointer', 'IllegalArgument', 'Duplications', 'Channel', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'IllegalArgument', 'Expected', 'Runtime', 'Runtime', 'IllegalArgument', 'Runtime', 'Elasticsearch', 'Runtime', 'IllegalState', 'InvalidProtocolBuffer', 'IllegalArgument', 'Expected', 'Runtime', 'Runtime', 'NullPointer', 'Sonar', 'Interrupted', 'Runtime', 'Runtime', 'Runtime', 'Email', 'Expected', 'Messaging', 'Connect', 'SSLHandshake', 'Runtime', 'Expected', 'Runtime', 'Expected', 'Expected', 'InstanceNotFound', 'IllegalState', 'Expected', 'Runtime', 'Runtime', 'IllegalArgument', 'IllegalArgument', 'RejectedExecution', 'RejectedExecution', 'set', 'IllegalState', 'Expected', 'InUse', 'Channel']","['Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication']",12713.0,0.0,0.0,1.0,[]
57,83323142,,[],False,0.0,0.0,0.0,92.0,341.0,[],[],0.0,0.0,0.0,0.0,[]
58,115770371,CI,['maven'],False,7.0,41.0,1500.0,9049.0,58200.0,['BufferUnderflow'],[],8985.0,0.0,0.0,2.0,[]
59,95334596,MYSQL,['maven'],False,1.0,528.0,424.0,6280.0,39880.0,"['BufferUnderflow', 'ArtifactTransferFailed', 'ArtifactMetadataRetrieval', 'CycleDetectedInPluginGraph', 'UnresolvableModel', 'BufferUnderflow', 'DuplicateRealm', 'ClassWorld', 'Email', 'JsonIO', 'Analysis', 'SecDispatcher', 'MaximumCyclesToFound', 'ArtifactNotFound', 'OverConstrainedVersion', 'InvalidArtifactRT', 'ArtifactResolution', 'CommandLineTimeOut', 'InvalidParameter', 'DuplicateParameter', 'InvalidPluginDescriptor', 'MojoFailure', 'DuplicateMojoDescriptor', 'PlexusCipher', 'ReadOnlyFolder', 'Starting', 'Document', 'SettingsBuilding', 'VersionRangeResolution', 'Repository']",[],2299.0,0.0,0.0,26.0,[]
60,218937772,WEB_TESTS,"['yarn', 'jest']",False,0.0,2.0,0.0,743.0,13527.0,[],[],786.0,786.0,0.0,0.0,[]
61,265565907,BUILD,[],False,0.0,0.0,0.0,545.0,2036.0,[],[],0.0,0.0,0.0,0.0,[]
