,job_id,build_target,build_tool,build_canceled_open_pr_on_branch,errors,warnings,skipped_words,lines,words,exceptions,error_classes,tests_total,tests_passed,tests_failed,tests_skipped,failed_tasks
36,590085567,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,7,1,1281,3852,[],[],2080,2079,0,1,[]
37,554118693,WEB_TESTS,[],True,0,0,0,519,2084,[],[],0,0,0,0,[]
38,490155637,WEB_TESTS,[],True,0,0,0,499,1990,[],[],0,0,0,0,[]
39,511467602,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,9,1,1220,3695,[],[],1751,1750,0,1,[]
40,554367298,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,11,1,1347,4025,[],[],2141,2140,0,1,[]
41,658381963,BUILD,"['gradle', 'yarn']",False,0,3,8,2213,10268,['FileNotFound'],[],0,0,0,0,[]
42,538886913,BUILD,"['gradle', 'yarn']",False,0,31,10,1778,7113,"['FileNotFound', 'FileNotFound']",[],0,0,0,0,[]
43,503309742,WEB_TESTS,"['yarn', 'jest']",False,0,5,1,931,3215,[],[],1055,1051,0,4,[]
44,551675561,BUILD,"['gradle', 'yarn']",False,0,29,10,2071,8081,"['FileNotFound', 'FileNotFound']",[],0,0,0,0,[]
45,532948624,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,13,1,1288,3854,[],[],1953,1952,0,1,[]
46,577482769,BUILD,"['gradle', 'yarn']",False,0,43,11,2083,8183,"['FileNotFound', 'FileNotFound']",[],0,0,0,0,[]
47,670733149,BUILD,"['gradle', 'yarn']",False,0,55,46,8671,50352,['FileNotFound'],[],0,0,0,0,[]
48,729780406,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,26,0,1254,4046,[],[],2447,2447,0,0,[]
49,591287880,WEB_TESTS,[],True,0,0,0,517,2167,[],[],0,0,0,0,[]
50,560617155,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,10,1,1293,3896,[],[],1947,1946,0,1,[]
51,485555999,BUILD,"['gradle', 'yarn']",False,0,12,0,1734,6886,"['FileNotFound', 'FileNotFound']",[],6,6,0,0,[]
52,580855499,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,9,1,1348,4336,[],[],2016,2015,0,1,[]
53,467153731,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,9,2,1165,3559,[],[],1624,1621,0,3,[]
54,655512508,BUILD,['gradle'],False,0,0,8,2165,10138,['FileNotFound'],[],0,0,0,0,[]
55,715626895,BUILD,['gradle'],False,0,0,46,9208,59716,['FileNotFound'],[],0,0,0,0,[]
56,569957230,BUILD,"['gradle', 'yarn']",False,0,25,11,2034,8016,"['FileNotFound', 'FileNotFound']",[],0,0,0,0,[]
57,647485213,BUILD,['gradle'],False,0,0,8,2154,9784,['FileNotFound'],[],0,0,0,0,[]
58,620789742,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,6,1,1308,3879,[],[],2179,2178,0,1,[]
59,481504547,BUILD,"['gradle', 'yarn']",False,0,10,0,1777,7503,"['FileNotFound', 'FileNotFound']",[],6,6,0,0,[]
60,477989497,BUILD,"['gradle', 'yarn']",False,0,10,0,1774,7563,"['FileNotFound', 'FileNotFound']",[],6,6,0,0,[]
61,599748887,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,6,1,1304,6143,[],[],2079,2078,0,1,[]
62,589247694,BUILD,['gradle'],False,0,0,0,884,3896,[],[],0,0,0,0,['server:sonar-web:yarn']
63,474539121,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,9,2,1166,3558,[],[],1646,1643,0,3,[]
64,654848652,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,7,1,1456,4499,[],[],2380,2369,0,11,[]
65,661684206,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,7,1,1453,4478,[],[],2387,2376,0,11,[]
66,553413775,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,11,1,1347,4022,[],[],2141,2140,0,1,[]
67,521266574,WEB_TESTS,"['yarn', 'jest']",False,0,6,1,930,3211,[],[],1055,1051,0,4,[]
68,706453011,BUILD,['gradle'],False,0,0,1,1985,20602,[],[],0,0,0,0,[]
69,505235572,BUILD,[],True,0,0,0,499,1990,[],[],0,0,0,0,[]
70,519216006,BUILD,[],False,0,0,0,503,6984,[],[],0,0,0,0,[]
71,666960311,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,23,1,1522,5160,[],[],2388,2377,0,11,[]
72,622844262,BUILD,"['gradle', 'yarn']",False,0,41,10,2093,8333,"['FileNotFound', 'FileNotFound']",[],0,0,0,0,[]
73,596244729,BUILD,"['gradle', 'yarn']",False,0,16,9,2082,8467,['FileNotFound'],[],0,0,0,0,[]
74,570973190,BUILD,"['gradle', 'yarn']",False,0,19,1,1494,6360,['TestTimedOut'],[],0,0,0,0,['server:sonar-main:test']
75,615217893,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,6,1,1306,3874,[],[],2171,2170,0,1,[]
76,574988724,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,9,1,1305,3914,[],[],2006,2005,0,1,[]
77,654848080,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,7,1,1457,4495,[],[],2380,2369,0,11,[]
78,554039711,,[],False,0,0,0,3,31,[],[],0,0,0,0,[]
79,691897862,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,21,0,1240,4022,[],[],2305,2305,0,0,[]
80,463501317,BUILD,"['gradle', 'yarn']",False,0,10,0,1661,7151,"['FileNotFound', 'FileNotFound']",[],6,6,0,0,[]
81,591287879,BUILD,[],True,0,0,0,517,2167,[],[],0,0,0,0,[]
82,672675924,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,18,0,1514,5114,[],[],2391,2391,0,0,[]
83,608084664,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,6,1,1302,3861,[],[],2158,2157,0,1,[]
84,636532568,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,6,1,1357,3997,[],[],2292,2291,0,1,[]
85,580515697,BUILD,[],True,0,0,0,517,2165,[],[],0,0,0,0,[]
86,658894567,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,7,1,1466,6886,[],[],2381,2370,0,11,[]
87,535426670,BUILD,"['gradle', 'yarn']",False,0,31,10,1982,7634,"['FileNotFound', 'FileNotFound']",[],0,0,0,0,[]
88,626235469,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,6,1,1340,4024,[],[],2204,2203,0,1,[]
89,471124390,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,9,2,1173,3587,[],[],1641,1638,0,3,[]
90,663665904,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,7,1,1453,4480,[],[],2387,2376,0,11,[]
91,501929589,WEB_TESTS,[],True,0,0,0,497,1976,[],[],0,0,0,0,[]
92,534985204,BUILD,['gradle'],False,0,0,0,651,2846,[],[],0,0,0,0,[]
93,613658291,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,6,1,1305,3867,[],[],2171,2170,0,1,[]
94,650587885,BUILD,['gradle'],False,0,0,8,2151,9486,['FileNotFound'],[],0,0,0,0,[]
95,565618750,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,9,1,1294,3892,[],[],1982,1981,0,1,[]
96,599748886,BUILD,['gradle'],False,0,0,1,1379,10884,"['Message', 'Message', 'Message', 'Message']","['Assertion', 'Assertion', 'Assertion', 'Assertion']",3555,0,4,0,['server:sonar-server-common:test']
97,557977165,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,10,1,1304,3916,[],[],1967,1966,0,1,[]
98,591302583,BUILD,['gradle'],False,0,0,1,1365,11296,[],[],0,0,0,0,[]
99,502497110,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,9,1,1196,3615,[],[],1713,1712,0,1,[]
100,552473073,BUILD,"['gradle', 'yarn']",False,0,17,0,1124,4630,"['NumberFormat', 'NumberFormat']",[],0,0,0,0,['server:sonar-ce:test']
101,464000142,BUILD,"['gradle', 'yarn']",False,0,10,0,1658,7144,"['FileNotFound', 'FileNotFound']",[],6,6,0,0,[]
102,637607832,BUILD,"['gradle', 'yarn']",False,0,3,8,2085,9295,['FileNotFound'],[],0,0,0,0,[]
103,725709609,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,29,0,1271,4221,[],[],2449,2449,0,0,[]
104,505491384,BUILD,['maven'],False,2,393,2119,22968,167114,"['Timeout', 'InstanceNotFound', 'Expected', 'IllegalArgument', 'NullPointer', 'IllegalArgument', 'Duplications', 'Channel', 'IllegalState', 'Expected', 'PicoLifecycle', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'Expected', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'PicoLifecycle', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'Expected', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'PicoLifecycle', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'Expected', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'PicoLifecycle', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'Expected', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'IllegalState', 'IllegalState', 'Expected', 'Runtime', 'IllegalState', 'Interrupted', 'IllegalState', 'Interrupted', 'IllegalState', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'UnsupportedOperation', 'IllegalState', 'Channel', 'XPathExpression', 'SAXParse', 'SAXParse', 'IllegalArgument', 'Expected', 'IllegalArgument', 'Expected', 'Message', 'Message', 'Runtime', 'Runtime', 'InstanceNotFound', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'IllegalArgument', 'Expected', 'Interrupted', 'IllegalState', 'Expected', 'IllegalArgument', 'Expected', 'Expected', 'Runtime', 'Runtime', 'IllegalArgument', 'Runtime', 'Elasticsearch', 'IllegalArgument', 'IllegalState', 'Expected', 'NullPointer', 'IllegalState', 'Expected', 'NullPointer', 'NullPointer', 'Runtime', 'Runtime', 'IllegalState', 'InvalidProtocolBuffer', 'NullPointer', 'Runtime', 'Runtime', 'Runtime', 'Expected', 'Runtime', 'Expected', 'ClassNotFound', 'ClassNotFound', 'IllegalArgument', 'Expected', 'Runtime', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'Runtime', 'Expected', 'Runtime', 'Expected', 'Runtime', 'Expected', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'IllegalState', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'RejectedExecution', 'IllegalArgument', 'IllegalArgument', 'set']","['Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication', 'Authentication']",13069,0,0,2,[]
105,515850430,BUILD,"['gradle', 'yarn']",False,0,19,0,1425,5790,"['FileNotFound', 'FileNotFound']",[],0,0,0,0,[]
106,591287880,WEB_TESTS,[],True,0,0,0,517,2167,[],[],0,0,0,0,[]
107,682095382,BUILD,"['gradle', 'yarn']",False,0,6,46,8514,50105,['FileNotFound'],[],0,0,0,0,[]
108,626228460,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,6,1,1327,3941,[],[],2204,2203,0,1,[]
109,553884290,BUILD,"['gradle', 'yarn']",False,0,17,10,1865,7180,"['FileNotFound', 'FileNotFound']",[],0,0,0,0,[]
110,626867855,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,6,1,1327,3941,[],[],2204,2203,0,1,[]
111,651669823,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,7,1,1435,4433,[],[],2329,2328,0,1,[]
112,654848076,BUILD,['gradle'],False,0,0,1,1434,6528,[],[],0,0,0,0,[]
113,586417919,BUILD,"['gradle', 'yarn']",False,0,57,11,2588,10464,"['FileNotFound', 'FileNotFound']",[],0,0,0,0,[]
114,706190542,BUILD,['gradle'],False,0,0,1,1978,20512,[],[],0,0,0,0,[]
115,661684205,BUILD,['gradle'],False,0,0,46,8437,48877,['FileNotFound'],[],0,0,0,0,[]
116,590085567,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,7,1,1281,3852,[],[],2080,2079,0,1,[]
117,613658291,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,6,1,1305,3867,[],[],2171,2170,0,1,[]
118,626231512,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,6,1,1331,3954,[],[],2204,2203,0,1,[]
119,721811770,BUILD,"['gradle', 'yarn']",False,0,50,46,9120,59292,['FileNotFound'],[],0,0,0,0,[]
120,481028675,BUILD,"['gradle', 'yarn']",False,0,10,0,1767,7494,"['FileNotFound', 'FileNotFound']",[],6,6,0,0,[]
121,688545004,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,21,0,1233,3926,[],[],2302,2302,0,0,[]
122,490136442,BUILD,[],False,0,0,0,502,1994,[],[],0,0,0,0,[]
123,662112704,BUILD,"['gradle', 'yarn']",False,0,16,46,8388,48363,['FileNotFound'],[],0,0,0,0,[]
124,695188577,BUILD,"['gradle', 'yarn']",False,0,6,46,8881,57560,['FileNotFound'],[],0,0,0,0,[]
125,499449240,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,9,1,1179,3581,[],[],1664,1662,0,2,[]
126,591934163,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,6,1,1296,3890,[],[],2083,2082,0,1,[]
127,503750852,BUILD,"['gradle', 'yarn']",False,0,12,0,1660,6774,"['FileNotFound', 'FileNotFound']",[],6,6,0,0,[]
128,524604029,BUILD,"['gradle', 'yarn']",False,0,7,0,838,3548,[],[],0,0,0,0,['server:sonar-web:yarn_run']
129,584719179,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,9,1,1346,4333,[],[],2017,2016,0,1,[]
130,665285662,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,7,1,1456,4481,[],[],2388,2377,0,11,[]
131,720777010,BUILD,"['gradle', 'yarn']",False,0,48,46,9174,59573,['FileNotFound'],[],0,0,0,0,[]
132,565618750,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,9,1,1294,3892,[],[],1982,1981,0,1,[]
133,538886913,BUILD,"['gradle', 'yarn']",False,0,31,10,1778,7113,"['FileNotFound', 'FileNotFound']",[],0,0,0,0,[]
134,686284172,BUILD,"['gradle', 'yarn']",False,0,21,46,8211,49291,['FileNotFound'],[],0,0,0,0,[]
135,682095382,BUILD,"['gradle', 'yarn']",False,0,6,46,8514,50105,['FileNotFound'],[],0,0,0,0,[]
136,535919806,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,13,1,1306,3949,[],[],1959,1958,0,1,[]
137,618731615,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,11,1,1341,4100,[],[],2143,2142,0,1,[]
138,591288069,BUILD,[],True,0,0,0,517,2167,[],[],0,0,0,0,[]
139,633441348,BUILD,"['gradle', 'yarn']",False,0,57,8,2375,10021,['FileNotFound'],[],0,0,0,0,[]
140,614169391,BUILD,['gradle'],False,0,0,8,2024,8424,['FileNotFound'],[],0,0,0,0,[]
141,648574120,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,7,1,1433,4428,[],[],2321,2320,0,1,[]
142,614169392,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,6,1,1304,3873,[],[],2171,2170,0,1,[]
143,499977984,BUILD,"['gradle', 'yarn']",False,0,12,0,1815,7088,"['FileNotFound', 'FileNotFound']",[],6,6,0,0,[]
144,683990985,BUILD,"['gradle', 'yarn']",False,0,6,46,8151,49050,['FileNotFound'],[],0,0,0,0,[]
145,706509705,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,24,0,1286,6547,[],[],2376,2376,0,0,[]
146,480537695,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,9,1,1170,3566,[],[],1639,1637,0,2,[]
147,513182303,BUILD,"['gradle', 'yarn']",False,0,19,0,1654,6784,"['FileNotFound', 'FileNotFound']",[],0,0,0,0,[]
148,492331709,BUILD,"['gradle', 'yarn']",False,0,12,0,1803,6733,"['FileNotFound', 'FileNotFound']",[],6,6,0,0,[]
149,708821422,BUILD,"['gradle', 'yarn']",False,0,44,1,2221,21533,[],[],0,0,0,0,[]
150,697372774,BUILD,"['gradle', 'yarn']",False,0,59,46,9422,60420,['FileNotFound'],[],0,0,0,0,[]
151,701407758,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,21,0,1250,4042,[],[],2328,2328,0,0,[]
152,542402970,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,13,1,1322,3982,[],[],2008,2007,0,1,[]
153,716691457,BUILD,"['gradle', 'yarn']",False,0,61,46,9335,60304,['FileNotFound'],[],0,0,0,0,[]
154,628858540,BUILD,"['gradle', 'yarn']",False,0,57,8,2375,10019,['FileNotFound'],[],0,0,0,0,[]
155,539634329,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,13,1,1325,6613,[],[],1997,1996,0,1,[]
156,725709608,BUILD,"['gradle', 'yarn']",False,0,53,46,9217,59954,['FileNotFound'],[],0,0,0,0,[]
157,554118693,WEB_TESTS,[],True,0,0,0,519,2084,[],[],0,0,0,0,[]
158,520829263,BUILD,['maven'],False,7,568,2100,23348,175816,"['Expected', 'Expected', 'Expected', 'Expected', 'IllegalState', 'InstanceNotFound', 'Expected', 'IllegalArgument', 'NullPointer', 'IllegalArgument', 'Duplications', 'Channel', 'Runtime', 'IllegalState', 'Expected', 'IllegalState', 'Interrupted', 'IllegalState', 'Interrupted', 'IllegalState', 'PicoLifecycle', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'Expected', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'PicoLifecycle', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'Expected', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'PicoLifecycle', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'Expected', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'PicoLifecycle', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'Expected', 'Runtime', 'monitorAndThrowReflectionLifecycle', 'IllegalState', 'IllegalState', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'SQL', 'Expected', 'UnsupportedOperation', 'IllegalState', 'XPathExpression', 'SAXParse', 'SAXParse', 'Channel', 'Runtime', 'Message', 'Message', 'Message', 'Runtime', 'Runtime', 'Runtime', 'IllegalArgument', 'Runtime', 'Elasticsearch', 'Interrupted', 'Email', 'Expected', 'MailConnect', 'Connect', 'SSLHandshake', 'NullPointer', 'Sonar', 'IllegalState', 'Expected', 'IllegalArgument', 'Expected', 'IllegalArgument', 'Runtime', 'Runtime', 'Runtime', 'IllegalState', 'Expected', 'Expected', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'Runtime', 'IllegalArgument', 'Runtime', 'Elasticsearch', 'NullPointer', 'Runtime', 'Runtime', 'IllegalState', 'InvalidProtocolBuffer', 'NullPointer', 'ClassNotFound', 'ClassNotFound', 'NullPointer', 'IllegalArgument', 'Expected', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'Runtime', 'Expected', 'Runtime', 'Expected', 'Runtime', 'Expected', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'IllegalState', 'IllegalState', 'Expected', 'IllegalState', 'Expected', 'IllegalArgument', 'IllegalArgument', 'set', 'RejectedExecution']","['Authentication', 'Authentication', 'Authentication', 'Authentication']",13562,0,0,1,[]
159,580592306,,[],False,0,0,0,3,31,[],[],0,0,0,0,[]
160,718034422,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,29,0,1254,4160,[],[],2391,2391,0,0,[]
161,501929589,WEB_TESTS,[],True,0,0,0,497,1976,[],[],0,0,0,0,[]
162,470446659,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,9,2,1168,3565,[],[],1640,1637,0,3,[]
163,633441349,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,6,1,1339,3960,[],[],2234,2233,0,1,[]
164,481028676,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,9,1,1174,3586,[],[],1639,1637,0,2,[]
165,482864845,BUILD,"['gradle', 'yarn']",False,0,10,0,1768,7480,"['FileNotFound', 'FileNotFound']",[],6,6,0,0,[]
166,567070246,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,9,1,1297,3897,[],[],1981,1980,0,1,[]
167,580515680,,[],False,0,0,0,7,34,[],[],0,0,0,0,[]
168,505105377,BUILD,[],False,0,0,0,507,1990,[],[],0,0,0,0,[]
169,598512581,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,6,1,1297,3891,[],[],2089,2088,0,1,[]
170,594736598,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,6,1,1300,3894,[],[],2088,2087,0,1,[]
171,708459749,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,11,1,1348,4150,[],[],2146,2145,0,1,[]
172,519216008,WEB_TESTS,[],False,0,0,0,503,6959,[],[],0,0,0,0,[]
173,490035357,BUILD,"['gradle', 'yarn']",False,0,12,0,1890,7171,"['FileNotFound', 'FileNotFound']",[],6,6,0,0,[]
174,581798319,BUILD,['gradle'],False,0,0,11,2560,9906,"['FileNotFound', 'FileNotFound']",[],0,0,0,0,[]
175,557716159,,[],False,0,0,0,3,31,[],[],0,0,0,0,[]
176,520897076,BUILD,"['gradle', 'yarn']",False,0,19,0,1498,6546,"['FileNotFound', 'FileNotFound']",[],0,0,0,0,[]
177,557636514,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,10,1,1308,3966,[],[],1940,1939,0,1,[]
178,480537694,BUILD,"['gradle', 'yarn']",False,0,10,0,1763,7472,"['FileNotFound', 'FileNotFound']",[],6,6,0,0,[]
179,684609243,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,21,0,1530,5221,[],[],2390,2390,0,0,[]
180,470446399,BUILD,"['gradle', 'yarn']",False,0,10,0,1823,7342,"['FileNotFound', 'FileNotFound']",[],6,6,0,0,[]
181,537224774,BUILD,"['gradle', 'yarn']",False,0,19,10,1593,6378,"['FileNotFound', 'FileNotFound']",[],0,0,0,0,[]
182,583301385,BUILD,"['gradle', 'yarn']",False,0,19,1,1427,6039,['TestTimedOut'],[],0,0,0,0,['server:sonar-main:test']
183,713448231,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,24,0,1274,4192,[],[],2388,2388,0,0,[]
184,532948623,BUILD,"['gradle', 'yarn']",False,0,5,2,905,4033,[],[],0,0,0,0,['server:sonar-vsts:yarn_run']
185,554140435,,[],False,0,0,0,3,31,[],[],0,0,0,0,[]
186,467153784,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,9,2,1169,3578,[],[],1624,1621,0,3,[]
187,505629340,WEB_TESTS,"['yarn', 'jest']",False,0,5,1,929,3202,[],[],1055,1051,0,4,[]
188,666038908,BUILD,"['gradle', 'yarn']",False,0,58,46,8567,49395,['FileNotFound'],[],0,0,0,0,[]
189,663665904,WEB_TESTS,"['gradle', 'yarn', 'jest']",False,0,7,1,1453,4480,[],[],2387,2376,0,11,[]
