,from_tag,to_tag,buildid
661,5.1.2,5.2,80633873
662,5.1.2,5.2,80634830
663,5.1.2,5.2,80797972
664,5.1.2,5.2,81348279
665,5.1.2,5.2,81036692
666,5.1.2,5.2,81036908
667,5.1.2,5.2,81340585
668,5.1.2,5.2,82100611
669,5.1.2,5.2,82103719
670,5.1.2,5.2,82145271
671,5.1.2,5.2,82520059
672,5.1.2,5.2,82537491
673,5.1.2,5.2,80451083
674,5.1.2,5.2,80782119
675,5.1.2,5.2,80794232
676,5.1.2,5.2,80843242
677,5.1.2,5.2,59400088
678,5.1.2,5.2,59510539
679,5.1.2,5.2,58396903
680,5.1.2,5.2,58403839
681,5.1.2,5.2,58872578
682,5.1.2,5.2,58876524
683,5.1.2,5.2,58890988
684,5.1.2,5.2,58919849
685,5.1.2,5.2,58613626
686,5.1.2,5.2,58753379
687,5.1.2,5.2,58778838
688,5.1.2,5.2,59239327
689,5.1.2,5.2,59358380
690,5.1.2,5.2,59210501
691,5.1.2,5.2,59380907
692,5.1.2,5.2,59414363
693,5.1.2,5.2,59414473
694,5.1.2,5.2,59686543
695,5.1.2,5.2,59696502
696,5.1.2,5.2,59526170
697,5.1.2,5.2,59543206
698,5.1.2,5.2,59696429
699,5.1.2,5.2,59726479
700,5.1.2,5.2,59517197
701,5.1.2,5.2,59518295
702,5.1.2,5.2,59519416
703,5.1.2,5.2,59520287
704,5.1.2,5.2,60238799
705,5.1.2,5.2,60238993
706,5.1.2,5.2,60239352
707,5.1.2,5.2,60341342
708,5.1.2,5.2,60343500
709,5.1.2,5.2,60354324
710,5.1.2,5.2,58577253
711,5.1.2,5.2,58585640
712,5.1.2,5.2,58589372
713,5.1.2,5.2,59565099
714,5.1.2,5.2,59679790
715,5.1.2,5.2,59529270
716,5.1.2,5.2,59539093
717,5.1.2,5.2,59539157
718,5.1.2,5.2,58901405
719,5.1.2,5.2,58903763
720,5.1.2,5.2,59204802
721,5.1.2,5.2,59235973
722,5.1.2,5.2,59236119
723,5.1.2,5.2,58915651
724,5.1.2,5.2,58915746
725,5.1.2,5.2,58929914
726,5.1.2,5.2,59527035
727,5.1.2,5.2,59546458
728,5.1.2,5.2,59683038
729,5.1.2,5.2,58660926
730,5.1.2,5.2,58712564
731,5.1.2,5.2,57507761
732,5.1.2,5.2,57776456
733,5.1.2,5.2,57777358
734,5.1.2,5.2,57812677
735,5.1.2,5.2,57917341
736,5.1.2,5.2,57952214
737,5.1.2,5.2,59262866
738,5.1.2,5.2,59353455
739,5.1.2,5.2,59353641
740,5.1.2,5.2,59353756
741,5.1.2,5.2,59353960
742,5.1.2,5.2,59392738
743,5.1.2,5.2,59416668
744,5.1.2,5.2,59416710
745,5.1.2,5.2,59558016
746,5.1.2,5.2,59558351
747,5.1.2,5.2,59697696
