,from_tag,to_tag,buildid
15782,6.0,6.1,57771294
15783,6.0,6.1,57776270
15784,6.0,6.1,57776454
15785,6.0,6.1,57776456
15786,6.0,6.1,57777356
15787,6.0,6.1,57777358
15788,6.0,6.1,57778053
15789,6.0,6.1,57779456
15790,6.0,6.1,57779572
15791,6.0,6.1,57782982
15792,6.0,6.1,57784650
15793,6.0,6.1,57788469
15794,6.0,6.1,57795590
15795,6.0,6.1,57812607
15796,6.0,6.1,57812677
15797,6.0,6.1,57812754
15798,6.0,6.1,57817761
15799,6.0,6.1,57819827
15800,6.0,6.1,57826469
15801,6.0,6.1,57829902
15802,6.0,6.1,57846901
15803,6.0,6.1,57865610
15804,6.0,6.1,57870750
15805,6.0,6.1,57910649
15806,6.0,6.1,57913512
15807,6.0,6.1,57917332
15808,6.0,6.1,57917341
15809,6.0,6.1,57920806
15810,6.0,6.1,57921700
15811,6.0,6.1,57922033
15812,6.0,6.1,57923680
15813,6.0,6.1,57924748
15814,6.0,6.1,57925240
15815,6.0,6.1,57933167
15816,6.0,6.1,57944028
15817,6.0,6.1,57944445
15818,6.0,6.1,57952205
15819,6.0,6.1,57952214
15820,6.0,6.1,57953125
15821,6.0,6.1,57960715
15822,6.0,6.1,57961130
15823,6.0,6.1,57962673
15824,6.0,6.1,57965737
15825,6.0,6.1,57968593
15826,6.0,6.1,57969639
15827,6.0,6.1,57977790
15828,6.0,6.1,57982386
15829,6.0,6.1,57992606
15830,6.0,6.1,57996969
15831,6.0,6.1,58048694
15832,6.0,6.1,58050269
15833,6.0,6.1,58054406
15834,6.0,6.1,58056214
15835,6.0,6.1,58061137
15836,6.0,6.1,58063014
15837,6.0,6.1,74600133
15838,6.0,6.1,74600145
15839,6.0,6.1,74869003
15840,6.0,6.1,74872131
15841,6.0,6.1,74874063
15842,6.0,6.1,74875460
15843,6.0,6.1,74875484
15844,6.0,6.1,74876169
15845,6.0,6.1,74876181
15846,6.0,6.1,74878457
15847,6.0,6.1,74878632
15848,6.0,6.1,74880331
15849,6.0,6.1,74880343
15850,6.0,6.1,74885984
15851,6.0,6.1,74904876
15852,6.0,6.1,74904911
15853,6.0,6.1,74905248
15854,6.0,6.1,74905260
15855,6.0,6.1,74910440
15856,6.0,6.1,74910452
15857,6.0,6.1,74910481
15858,6.0,6.1,74910537
15859,6.0,6.1,74910549
15860,6.0,6.1,74917323
15861,6.0,6.1,74918686
15862,6.0,6.1,74921354
15863,6.0,6.1,74932038
15864,6.0,6.1,74933689
15865,6.0,6.1,74938956
15866,6.0,6.1,75044579
15867,6.0,6.1,75052837
15868,6.0,6.1,75068335
15869,6.0,6.1,75084034
15870,6.0,6.1,75092051
15871,6.0,6.1,75120496
15872,6.0,6.1,75217733
15873,6.0,6.1,75221418
15874,6.0,6.1,75226209
15875,6.0,6.1,75239347
15876,6.0,6.1,75255005
15877,6.0,6.1,75257992
15878,6.0,6.1,75258080
15879,6.0,6.1,75258101
15880,6.0,6.1,75258127
15881,6.0,6.1,75258147
15882,6.0,6.1,75266330
15883,6.0,6.1,75270427
15884,6.0,6.1,75272342
15885,6.0,6.1,75272372
15886,6.0,6.1,75273347
15887,6.0,6.1,75281834
15888,6.0,6.1,75281848
15889,6.0,6.1,75281912
15890,6.0,6.1,75293193
15891,6.0,6.1,157498281
15892,6.0,6.1,157572014
15893,6.0,6.1,157572050
15894,6.0,6.1,157572541
15895,6.0,6.1,157576180
15896,6.0,6.1,157576183
15897,6.0,6.1,157578008
15898,6.0,6.1,157578015
15899,6.0,6.1,157579416
15900,6.0,6.1,157579475
15901,6.0,6.1,157582726
15902,6.0,6.1,157582843
15903,6.0,6.1,157591475
15904,6.0,6.1,157591478
15905,6.0,6.1,157591578
15906,6.0,6.1,157596027
15907,6.0,6.1,157596032
15908,6.0,6.1,157598547
15909,6.0,6.1,157598551
15910,6.0,6.1,157600493
15911,6.0,6.1,157600496
15912,6.0,6.1,157615164
15913,6.0,6.1,157615180
15914,6.0,6.1,157615299
15915,6.0,6.1,157615302
15916,6.0,6.1,157619920
15917,6.0,6.1,157620101
15918,6.0,6.1,157620105
15919,6.0,6.1,157620618
15920,6.0,6.1,157620629
15921,6.0,6.1,157622632
15922,6.0,6.1,157623828
15923,6.0,6.1,157623834
15924,6.0,6.1,157625124
15925,6.0,6.1,157626523
15926,6.0,6.1,157626533
15927,6.0,6.1,157634088
15928,6.0,6.1,157634093
15929,6.0,6.1,157636902
15930,6.0,6.1,157636955
15931,6.0,6.1,157639956
15932,6.0,6.1,157641433
15933,6.0,6.1,157641443
15934,6.0,6.1,157642116
15935,6.0,6.1,157642158
15936,6.0,6.1,157642384
15937,6.0,6.1,157642387
15938,6.0,6.1,157642870
15939,6.0,6.1,157659921
15940,6.0,6.1,157659924
15941,6.0,6.1,157668860
15942,6.0,6.1,157673103
15943,6.0,6.1,157673250
15944,6.0,6.1,157674220
15945,6.0,6.1,157674227
15946,6.0,6.1,157677105
15947,6.0,6.1,157677113
15948,6.0,6.1,157679165
15949,6.0,6.1,157679269
15950,6.0,6.1,157679350
15951,6.0,6.1,157679393
15952,6.0,6.1,157680517
15953,6.0,6.1,157680527
15954,6.0,6.1,157682348
15955,6.0,6.1,157682387
15956,6.0,6.1,157682864
15957,6.0,6.1,157682867
15958,6.0,6.1,157808517
15959,6.0,6.1,157808529
15960,6.0,6.1,157816823
15961,6.0,6.1,157818717
15962,6.0,6.1,157820706
15963,6.0,6.1,157826536
15964,6.0,6.1,157826817
15965,6.0,6.1,157832175
15966,6.0,6.1,157833224
15967,6.0,6.1,157833234
15968,6.0,6.1,157842480
15969,6.0,6.1,157842485
15970,6.0,6.1,107719996
15971,6.0,6.1,107722745
15972,6.0,6.1,107722929
15973,6.0,6.1,107724294
15974,6.0,6.1,107725958
15975,6.0,6.1,107726134
15976,6.0,6.1,107731380
15977,6.0,6.1,107732978
15978,6.0,6.1,107741265
15979,6.0,6.1,107932718
15980,6.0,6.1,107973205
15981,6.0,6.1,107973640
15982,6.0,6.1,108001130
15983,6.0,6.1,108003128
15984,6.0,6.1,108018906
15985,6.0,6.1,108033630
15986,6.0,6.1,108192171
15987,6.0,6.1,108312622
15988,6.0,6.1,108314482
15989,6.0,6.1,108330584
15990,6.0,6.1,108367416
15991,6.0,6.1,108446022
15992,6.0,6.1,89000695
15993,6.0,6.1,89002938
15994,6.0,6.1,89002989
15995,6.0,6.1,89008692
15996,6.0,6.1,89110627
15997,6.0,6.1,89147028
15998,6.0,6.1,89186014
15999,6.0,6.1,89186102
16000,6.0,6.1,89212145
16001,6.0,6.1,89213193
16002,6.0,6.1,89213229
16003,6.0,6.1,89218412
16004,6.0,6.1,89226089
16005,6.0,6.1,89226114
16006,6.0,6.1,89228921
16007,6.0,6.1,89229092
16008,6.0,6.1,89230345
16009,6.0,6.1,89230362
16010,6.0,6.1,89232138
16011,6.0,6.1,89241233
16012,6.0,6.1,89241265
16013,6.0,6.1,89301745
16014,6.0,6.1,89301843
16015,6.0,6.1,89314604
16016,6.0,6.1,89314618
16017,6.0,6.1,89318284
16018,6.0,6.1,89318299
16019,6.0,6.1,89336937
16020,6.0,6.1,89336948
16021,6.0,6.1,89366281
16022,6.0,6.1,89391595
16023,6.0,6.1,89391624
16024,6.0,6.1,89395201
16025,6.0,6.1,89395498
16026,6.0,6.1,89395584
16027,6.0,6.1,89395644
16028,6.0,6.1,89400597
16029,6.0,6.1,89400719
16030,6.0,6.1,89405507
16031,6.0,6.1,89422051
16032,6.0,6.1,89422134
16033,6.0,6.1,89422158
16034,6.0,6.1,89436478
16035,6.0,6.1,89437347
16036,6.0,6.1,89452156
16037,6.0,6.1,89452226
16038,6.0,6.1,89459297
16039,6.0,6.1,89465770
16040,6.0,6.1,89466195
16041,6.0,6.1,89466381
16042,6.0,6.1,89467136
16043,6.0,6.1,89468043
16044,6.0,6.1,89468071
16045,6.0,6.1,89468320
16046,6.0,6.1,89471304
16047,6.0,6.1,89477971
16048,6.0,6.1,89485666
16049,6.0,6.1,89485829
16050,6.0,6.1,89486012
16051,6.0,6.1,89486291
16052,6.0,6.1,89486307
16053,6.0,6.1,89486349
16054,6.0,6.1,89514793
16055,6.0,6.1,89514821
16056,6.0,6.1,142144580
16057,6.0,6.1,142144589
16058,6.0,6.1,142157705
16059,6.0,6.1,142166601
16060,6.0,6.1,142166675
16061,6.0,6.1,142166683
16062,6.0,6.1,142167894
16063,6.0,6.1,142167902
16064,6.0,6.1,142173644
16065,6.0,6.1,142175765
16066,6.0,6.1,142175775
16067,6.0,6.1,142179957
16068,6.0,6.1,142179965
16069,6.0,6.1,142193847
16070,6.0,6.1,142195390
16071,6.0,6.1,142213120
16072,6.0,6.1,142240450
16073,6.0,6.1,142240569
16074,6.0,6.1,142242749
16075,6.0,6.1,142253175
16076,6.0,6.1,142256167
16077,6.0,6.1,142256175
16078,6.0,6.1,142256645
16079,6.0,6.1,142256659
16080,6.0,6.1,142270738
16081,6.0,6.1,142270759
16082,6.0,6.1,142352061
16083,6.0,6.1,142370023
16084,6.0,6.1,142379974
16085,6.0,6.1,142379986
16086,6.0,6.1,142382546
16087,6.0,6.1,142412362
16088,6.0,6.1,142428181
16089,6.0,6.1,142428189
16090,6.0,6.1,142437518
16091,6.0,6.1,142437546
16092,6.0,6.1,142437626
16093,6.0,6.1,142451566
16094,6.0,6.1,142485609
16095,6.0,6.1,142493047
16096,6.0,6.1,142499035
16097,6.0,6.1,142624741
16098,6.0,6.1,142649900
16099,6.0,6.1,142683314
16100,6.0,6.1,142683385
16101,6.0,6.1,142685744
16102,6.0,6.1,142687525
16103,6.0,6.1,142691415
16104,6.0,6.1,142718008
16105,6.0,6.1,142731005
16106,6.0,6.1,142768200
16107,6.0,6.1,142769631
16108,6.0,6.1,142940402
16109,6.0,6.1,142969283
16110,6.0,6.1,92402559
16111,6.0,6.1,92668260
16112,6.0,6.1,92679338
16113,6.0,6.1,92728348
16114,6.0,6.1,92746567
16115,6.0,6.1,92746613
16116,6.0,6.1,92856827
16117,6.0,6.1,92880840
16118,6.0,6.1,92880902
16119,6.0,6.1,92887979
16120,6.0,6.1,92888472
16121,6.0,6.1,92888493
16122,6.0,6.1,92902698
16123,6.0,6.1,92906761
16124,6.0,6.1,92906778
16125,6.0,6.1,92907527
16126,6.0,6.1,92908434
16127,6.0,6.1,92920510
16128,6.0,6.1,92921693
16129,6.0,6.1,92931207
16130,6.0,6.1,92941224
16131,6.0,6.1,92955279
16132,6.0,6.1,92962222
16133,6.0,6.1,92971072
16134,6.0,6.1,92974083
16135,6.0,6.1,92975077
16136,6.0,6.1,92975343
16137,6.0,6.1,92996950
16138,6.0,6.1,93002866
16139,6.0,6.1,93106519
16140,6.0,6.1,93106672
16141,6.0,6.1,93118495
16142,6.0,6.1,93125077
16143,6.0,6.1,93136138
16144,6.0,6.1,93148507
16145,6.0,6.1,93153200
16146,6.0,6.1,93167871
16147,6.0,6.1,93168006
16148,6.0,6.1,93171511
16149,6.0,6.1,93172007
16150,6.0,6.1,93175229
16151,6.0,6.1,93177883
16152,6.0,6.1,93183108
16153,6.0,6.1,93185945
16154,6.0,6.1,93224908
16155,6.0,6.1,93290368
16156,6.0,6.1,93310173
16157,6.0,6.1,93310889
16158,6.0,6.1,66068882
16159,6.0,6.1,66068886
16160,6.0,6.1,66075340
16161,6.0,6.1,66075344
16162,6.0,6.1,66075634
16163,6.0,6.1,66075657
16164,6.0,6.1,66174189
16165,6.0,6.1,66175541
16166,6.0,6.1,66177091
16167,6.0,6.1,66179364
16168,6.0,6.1,66179375
16169,6.0,6.1,66186338
16170,6.0,6.1,66186349
16171,6.0,6.1,66186737
16172,6.0,6.1,66186742
16173,6.0,6.1,66187228
16174,6.0,6.1,66197999
16175,6.0,6.1,66198007
16176,6.0,6.1,66198902
16177,6.0,6.1,66201394
16178,6.0,6.1,66205971
16179,6.0,6.1,66206663
16180,6.0,6.1,66208407
16181,6.0,6.1,66209124
16182,6.0,6.1,66209154
16183,6.0,6.1,66210765
16184,6.0,6.1,66210770
16185,6.0,6.1,66211656
16186,6.0,6.1,66211660
16187,6.0,6.1,66212267
16188,6.0,6.1,66213341
16189,6.0,6.1,66229062
16190,6.0,6.1,66237226
16191,6.0,6.1,66239950
16192,6.0,6.1,66239954
16193,6.0,6.1,66247089
16194,6.0,6.1,66247680
16195,6.0,6.1,66247884
16196,6.0,6.1,66338066
16197,6.0,6.1,66338070
16198,6.0,6.1,66338153
16199,6.0,6.1,66338161
16200,6.0,6.1,66344562
16201,6.0,6.1,66344575
16202,6.0,6.1,66345319
16203,6.0,6.1,66352885
16204,6.0,6.1,66353067
16205,6.0,6.1,66355647
16206,6.0,6.1,66355665
16207,6.0,6.1,66362236
16208,6.0,6.1,66366324
16209,6.0,6.1,66392477
16210,6.0,6.1,66392737
16211,6.0,6.1,66392745
16212,6.0,6.1,66398973
16213,6.0,6.1,66398994
16214,6.0,6.1,66400772
16215,6.0,6.1,126311618
16216,6.0,6.1,126316316
16217,6.0,6.1,126322345
16218,6.0,6.1,126342741
16219,6.0,6.1,126342773
16220,6.0,6.1,126356162
16221,6.0,6.1,126356177
16222,6.0,6.1,126357803
16223,6.0,6.1,126363668
16224,6.0,6.1,126363676
16225,6.0,6.1,126364885
16226,6.0,6.1,126572774
16227,6.0,6.1,126636795
16228,6.0,6.1,126652985
16229,6.0,6.1,126663303
16230,6.0,6.1,126687614
16231,6.0,6.1,126853863
16232,6.0,6.1,127155042
16233,6.0,6.1,127155054
16234,6.0,6.1,127156346
16235,6.0,6.1,127426396
16236,6.0,6.1,127435677
16237,6.0,6.1,127435826
16238,6.0,6.1,127493684
16239,6.0,6.1,127493692
16240,6.0,6.1,127499976
16241,6.0,6.1,127499984
16242,6.0,6.1,127501470
16243,6.0,6.1,127539140
16244,6.0,6.1,127559104
16245,6.0,6.1,127588982
16246,6.0,6.1,127589126
16247,6.0,6.1,127734523
16248,6.0,6.1,127735837
16249,6.0,6.1,127735989
16250,6.0,6.1,127736003
16251,6.0,6.1,127740571
16252,6.0,6.1,127741560
16253,6.0,6.1,127742579
16254,6.0,6.1,127754807
16255,6.0,6.1,127754935
16256,6.0,6.1,127772914
16257,6.0,6.1,127772923
16258,6.0,6.1,127773667
16259,6.0,6.1,127782296
16260,6.0,6.1,127795094
16261,6.0,6.1,127795104
16262,6.0,6.1,127798451
16263,6.0,6.1,127798461
16264,6.0,6.1,127804269
16265,6.0,6.1,127828979
16266,6.0,6.1,127832111
16267,6.0,6.1,127839295
16268,6.0,6.1,127842793
16269,6.0,6.1,127842982
16270,6.0,6.1,127843017
16271,6.0,6.1,127843041
16272,6.0,6.1,127965920
16273,6.0,6.1,128206702
16274,6.0,6.1,128225640
16275,6.0,6.1,128253195
16276,6.0,6.1,128253206
16277,6.0,6.1,64886588
16278,6.0,6.1,64889540
16279,6.0,6.1,64891510
16280,6.0,6.1,64893322
16281,6.0,6.1,64894896
16282,6.0,6.1,64895019
16283,6.0,6.1,64898553
16284,6.0,6.1,64899089
16285,6.0,6.1,64901450
16286,6.0,6.1,64905629
16287,6.0,6.1,64906150
16288,6.0,6.1,64908654
16289,6.0,6.1,64909725
16290,6.0,6.1,64910299
16291,6.0,6.1,64919857
16292,6.0,6.1,64920713
16293,6.0,6.1,64922200
16294,6.0,6.1,64922634
16295,6.0,6.1,64928999
16296,6.0,6.1,64929924
16297,6.0,6.1,64930717
16298,6.0,6.1,64941352
16299,6.0,6.1,64941372
16300,6.0,6.1,64973898
16301,6.0,6.1,64977273
16302,6.0,6.1,64980457
16303,6.0,6.1,64983593
16304,6.0,6.1,64983825
16305,6.0,6.1,64989017
16306,6.0,6.1,65040133
16307,6.0,6.1,65041755
16308,6.0,6.1,65042264
16309,6.0,6.1,65043838
16310,6.0,6.1,65044561
16311,6.0,6.1,65045486
16312,6.0,6.1,65046309
16313,6.0,6.1,65047904
16314,6.0,6.1,65049111
16315,6.0,6.1,65049113
16316,6.0,6.1,65049392
16317,6.0,6.1,65049516
16318,6.0,6.1,65052306
16319,6.0,6.1,65056336
16320,6.0,6.1,65072316
16321,6.0,6.1,65072327
16322,6.0,6.1,65072401
16323,6.0,6.1,65076179
16324,6.0,6.1,65085801
16325,6.0,6.1,65086744
16326,6.0,6.1,65094895
16327,6.0,6.1,65099890
16328,6.0,6.1,65100616
16329,6.0,6.1,65107145
16330,6.0,6.1,65107183
16331,6.0,6.1,65108688
16332,6.0,6.1,65109957
16333,6.0,6.1,65111543
16334,6.0,6.1,65120116
16335,6.0,6.1,65120435
16336,6.0,6.1,65127910
16337,6.0,6.1,65140210
16338,6.0,6.1,65140311
16339,6.0,6.1,65204695
16340,6.0,6.1,65204762
16341,6.0,6.1,65205074
16342,6.0,6.1,65207773
16343,6.0,6.1,65208235
16344,6.0,6.1,65208915
16345,6.0,6.1,65208919
16346,6.0,6.1,65209890
16347,6.0,6.1,65209896
16348,6.0,6.1,65211611
16349,6.0,6.1,65211616
16350,6.0,6.1,65211743
16351,6.0,6.1,65211747
16352,6.0,6.1,65212512
16353,6.0,6.1,65213235
16354,6.0,6.1,65213446
16355,6.0,6.1,65213702
16356,6.0,6.1,65214498
16357,6.0,6.1,65214818
16358,6.0,6.1,65215315
16359,6.0,6.1,138853819
16360,6.0,6.1,138853838
16361,6.0,6.1,138853871
16362,6.0,6.1,138884617
16363,6.0,6.1,138896632
16364,6.0,6.1,138896643
16365,6.0,6.1,138899272
16366,6.0,6.1,138899282
16367,6.0,6.1,138905981
16368,6.0,6.1,138906003
16369,6.0,6.1,138948268
16370,6.0,6.1,138951705
16371,6.0,6.1,139040201
16372,6.0,6.1,139095667
16373,6.0,6.1,139114324
16374,6.0,6.1,139131569
16375,6.0,6.1,139156928
16376,6.0,6.1,139156936
16377,6.0,6.1,139168606
16378,6.0,6.1,139178747
16379,6.0,6.1,139178771
16380,6.0,6.1,139182495
16381,6.0,6.1,139182503
16382,6.0,6.1,139191805
16383,6.0,6.1,139192104
16384,6.0,6.1,139192304
16385,6.0,6.1,139193511
16386,6.0,6.1,139194526
16387,6.0,6.1,139194534
16388,6.0,6.1,139199644
16389,6.0,6.1,139211129
16390,6.0,6.1,139211270
16391,6.0,6.1,139240587
16392,6.0,6.1,139246100
16393,6.0,6.1,139247816
16394,6.0,6.1,139271752
16395,6.0,6.1,139274433
16396,6.0,6.1,139275373
16397,6.0,6.1,139275389
16398,6.0,6.1,139283943
16399,6.0,6.1,139283961
16400,6.0,6.1,139387122
16401,6.0,6.1,139415651
16402,6.0,6.1,139420021
16403,6.0,6.1,139420041
16404,6.0,6.1,139438453
16405,6.0,6.1,139443892
16406,6.0,6.1,139443902
16407,6.0,6.1,139444029
16408,6.0,6.1,139456896
16409,6.0,6.1,139456904
16410,6.0,6.1,139460700
16411,6.0,6.1,139460710
16412,6.0,6.1,139460777
16413,6.0,6.1,139469667
16414,6.0,6.1,139469683
16415,6.0,6.1,139470178
16416,6.0,6.1,139472009
16417,6.0,6.1,139472687
16418,6.0,6.1,139474100
16419,6.0,6.1,139475299
16420,6.0,6.1,139476054
16421,6.0,6.1,139476062
16422,6.0,6.1,139500988
16423,6.0,6.1,139501016
16424,6.0,6.1,89573042
16425,6.0,6.1,89599985
16426,6.0,6.1,89607788
16427,6.0,6.1,89610472
16428,6.0,6.1,89613816
16429,6.0,6.1,89613948
16430,6.0,6.1,89645164
16431,6.0,6.1,89656251
16432,6.0,6.1,89668006
16433,6.0,6.1,89671781
16434,6.0,6.1,89672983
16435,6.0,6.1,89683002
16436,6.0,6.1,89685373
16437,6.0,6.1,89687135
16438,6.0,6.1,89693342
16439,6.0,6.1,89696805
16440,6.0,6.1,89700421
16441,6.0,6.1,89772259
16442,6.0,6.1,89891400
16443,6.0,6.1,89911159
16444,6.0,6.1,90022497
16445,6.0,6.1,90044314
16446,6.0,6.1,90044335
16447,6.0,6.1,90044390
16448,6.0,6.1,90044478
16449,6.0,6.1,90044492
16450,6.0,6.1,90044530
16451,6.0,6.1,90046862
16452,6.0,6.1,90046878
16453,6.0,6.1,90055344
16454,6.0,6.1,90055523
16455,6.0,6.1,90057939
16456,6.0,6.1,90059586
16457,6.0,6.1,90063072
16458,6.0,6.1,90063444
16459,6.0,6.1,90070784
16460,6.0,6.1,90071258
16461,6.0,6.1,90072812
16462,6.0,6.1,90076787
16463,6.0,6.1,90097319
16464,6.0,6.1,90101770
16465,6.0,6.1,90104196
16466,6.0,6.1,90104227
16467,6.0,6.1,90105359
16468,6.0,6.1,90105540
16469,6.0,6.1,90105993
16470,6.0,6.1,90108299
16471,6.0,6.1,90111773
16472,6.0,6.1,90117470
16473,6.0,6.1,90117509
16474,6.0,6.1,90117537
16475,6.0,6.1,90117985
16476,6.0,6.1,90120676
16477,6.0,6.1,90120687
16478,6.0,6.1,90121474
16479,6.0,6.1,90122937
16480,6.0,6.1,90122958
16481,6.0,6.1,90123025
16482,6.0,6.1,90128472
16483,6.0,6.1,90130416
16484,6.0,6.1,90130433
16485,6.0,6.1,90130924
16486,6.0,6.1,90130958
16487,6.0,6.1,90132612
16488,6.0,6.1,90132634
16489,6.0,6.1,90233788
16490,6.0,6.1,90272897
16491,6.0,6.1,90274418
16492,6.0,6.1,90277948
16493,6.0,6.1,90297647
16494,6.0,6.1,90307401
16495,6.0,6.1,90310491
16496,6.0,6.1,90314574
16497,6.0,6.1,90314696
16498,6.0,6.1,90327153
16499,6.0,6.1,90329213
16500,6.0,6.1,90331193
16501,6.0,6.1,90331244
16502,6.0,6.1,90331266
16503,6.0,6.1,90331814
16504,6.0,6.1,90331827
16505,6.0,6.1,90332704
16506,6.0,6.1,90333049
16507,6.0,6.1,67819751
16508,6.0,6.1,67820471
16509,6.0,6.1,67823043
16510,6.0,6.1,67827264
16511,6.0,6.1,67828087
16512,6.0,6.1,67837880
16513,6.0,6.1,67844306
16514,6.0,6.1,67846004
16515,6.0,6.1,67846019
16516,6.0,6.1,67849790
16517,6.0,6.1,67850893
16518,6.0,6.1,67850966
16519,6.0,6.1,67850983
16520,6.0,6.1,67852040
16521,6.0,6.1,67852116
16522,6.0,6.1,67852285
16523,6.0,6.1,67855702
16524,6.0,6.1,67951691
16525,6.0,6.1,67963098
16526,6.0,6.1,67963144
16527,6.0,6.1,67965411
16528,6.0,6.1,67965565
16529,6.0,6.1,67965632
16530,6.0,6.1,67965647
16531,6.0,6.1,67969304
16532,6.0,6.1,67972153
16533,6.0,6.1,67973255
16534,6.0,6.1,67973279
16535,6.0,6.1,67985946
16536,6.0,6.1,67995470
16537,6.0,6.1,67995479
16538,6.0,6.1,68003935
16539,6.0,6.1,68010879
16540,6.0,6.1,68010886
16541,6.0,6.1,68013737
16542,6.0,6.1,68016464
16543,6.0,6.1,68025265
16544,6.0,6.1,68115521
16545,6.0,6.1,68115950
16546,6.0,6.1,68115956
16547,6.0,6.1,68119634
16548,6.0,6.1,68119718
16549,6.0,6.1,68119997
16550,6.0,6.1,68120006
16551,6.0,6.1,68121350
16552,6.0,6.1,68130695
16553,6.0,6.1,68130721
16554,6.0,6.1,68130751
16555,6.0,6.1,68140815
16556,6.0,6.1,68144374
16557,6.0,6.1,68144379
16558,6.0,6.1,68144864
16559,6.0,6.1,68145567
16560,6.0,6.1,68145576
16561,6.0,6.1,68146111
16562,6.0,6.1,68148702
16563,6.0,6.1,68149711
16564,6.0,6.1,68156580
16565,6.0,6.1,68164552
16566,6.0,6.1,68166909
16567,6.0,6.1,68275808
16568,6.0,6.1,68275821
16569,6.0,6.1,68283423
16570,6.0,6.1,68283596
16571,6.0,6.1,68283645
16572,6.0,6.1,68285521
16573,6.0,6.1,68285526
16574,6.0,6.1,68286328
16575,6.0,6.1,68291571
16576,6.0,6.1,68291576
16577,6.0,6.1,68294834
16578,6.0,6.1,68294840
16579,6.0,6.1,68294862
16580,6.0,6.1,68294995
16581,6.0,6.1,68295000
16582,6.0,6.1,68295708
16583,6.0,6.1,68299233
16584,6.0,6.1,68318941
16585,6.0,6.1,68322260
16586,6.0,6.1,68326150
16587,6.0,6.1,68328084
16588,6.0,6.1,68333974
16589,6.0,6.1,68335141
16590,6.0,6.1,79256189
16591,6.0,6.1,79265470
16592,6.0,6.1,79267485
16593,6.0,6.1,79286339
16594,6.0,6.1,79287004
16595,6.0,6.1,79307938
16596,6.0,6.1,79316551
16597,6.0,6.1,79316563
16598,6.0,6.1,79420895
16599,6.0,6.1,79420905
16600,6.0,6.1,79423786
16601,6.0,6.1,79426000
16602,6.0,6.1,79427186
16603,6.0,6.1,79428604
16604,6.0,6.1,79428782
16605,6.0,6.1,79437931
16606,6.0,6.1,79440867
16607,6.0,6.1,79440889
16608,6.0,6.1,79442461
16609,6.0,6.1,79442471
16610,6.0,6.1,79443406
16611,6.0,6.1,79448912
16612,6.0,6.1,79449813
16613,6.0,6.1,79465941
16614,6.0,6.1,79499131
16615,6.0,6.1,79500010
16616,6.0,6.1,79546165
16617,6.0,6.1,79617157
16618,6.0,6.1,79624672
16619,6.0,6.1,79625432
16620,6.0,6.1,79626522
16621,6.0,6.1,79627698
16622,6.0,6.1,79627708
16623,6.0,6.1,79631929
16624,6.0,6.1,79640019
16625,6.0,6.1,79651608
16626,6.0,6.1,79656660
16627,6.0,6.1,79656686
16628,6.0,6.1,79668667
16629,6.0,6.1,79668681
16630,6.0,6.1,79670299
16631,6.0,6.1,79672221
16632,6.0,6.1,79672232
16633,6.0,6.1,79674782
16634,6.0,6.1,79677683
16635,6.0,6.1,79677696
16636,6.0,6.1,79678728
16637,6.0,6.1,79680321
16638,6.0,6.1,79680822
16639,6.0,6.1,79685826
16640,6.0,6.1,79694363
16641,6.0,6.1,79718411
16642,6.0,6.1,79796136
16643,6.0,6.1,79798037
16644,6.0,6.1,79799926
16645,6.0,6.1,79801516
16646,6.0,6.1,79801526
16647,6.0,6.1,79802680
16648,6.0,6.1,79802967
16649,6.0,6.1,79803437
16650,6.0,6.1,79803453
16651,6.0,6.1,79807952
16652,6.0,6.1,79817520
16653,6.0,6.1,79819432
16654,6.0,6.1,111917948
16655,6.0,6.1,111951583
16656,6.0,6.1,111952970
16657,6.0,6.1,111955588
16658,6.0,6.1,111963305
16659,6.0,6.1,111964735
16660,6.0,6.1,111966138
16661,6.0,6.1,111986195
16662,6.0,6.1,111993930
16663,6.0,6.1,112013846
16664,6.0,6.1,112024036
16665,6.0,6.1,112024298
16666,6.0,6.1,112035543
16667,6.0,6.1,112037897
16668,6.0,6.1,112037926
16669,6.0,6.1,112038581
16670,6.0,6.1,112039698
16671,6.0,6.1,112040839
16672,6.0,6.1,112043966
16673,6.0,6.1,112046410
16674,6.0,6.1,112047651
16675,6.0,6.1,112050623
16676,6.0,6.1,112051456
16677,6.0,6.1,112101702
16678,6.0,6.1,112101710
16679,6.0,6.1,112101900
16680,6.0,6.1,112101908
16681,6.0,6.1,112180852
16682,6.0,6.1,112345913
16683,6.0,6.1,112503410
16684,6.0,6.1,112533863
16685,6.0,6.1,112533871
16686,6.0,6.1,112536337
16687,6.0,6.1,112536347
16688,6.0,6.1,112539768
16689,6.0,6.1,112545656
16690,6.0,6.1,112546822
16691,6.0,6.1,112552178
16692,6.0,6.1,112559161
16693,6.0,6.1,112560436
16694,6.0,6.1,112561633
16695,6.0,6.1,112561764
16696,6.0,6.1,112563062
16697,6.0,6.1,112563073
16698,6.0,6.1,112572076
16699,6.0,6.1,112573371
16700,6.0,6.1,112573381
16701,6.0,6.1,112574132
16702,6.0,6.1,112581905
16703,6.0,6.1,112586462
16704,6.0,6.1,112595491
16705,6.0,6.1,112600221
16706,6.0,6.1,112601957
16707,6.0,6.1,112608128
16708,6.0,6.1,112762493
16709,6.0,6.1,112797109
16710,6.0,6.1,112797708
16711,6.0,6.1,112798781
16712,6.0,6.1,112804510
16713,6.0,6.1,112812821
