,issue_id,fixVersion_name,fixVersion_id
308,92202,8.2,15301
309,92201,8.2,15301
310,92184,8.4,15833
311,92178,8.2,15301
312,92172,8.2,15301
313,92162,8.3,15640
314,92158,8.2,15301
315,92104,8.3,15640
316,92063,8.3,15640
317,92038,8.3,15640
318,92000,8.2,15301
319,91979,8.2,15301
320,91909,8.2,15301
321,91903,8.2,15301
322,91873,8.4,15833
323,91834,7.9.3,15329
324,91834,8.2,15301
325,91801,8.2,15301
326,91799,8.2,15301
327,91798,8.2,15301
328,91728,8.4,15833
329,91654,8.3,15640
330,91623,8.2,15301
331,91621,8.2,15301
332,91620,8.2,15301
333,91619,8.2,15301
334,91618,8.2,15301
335,91617,8.2,15301
336,91616,8.2,15301
337,91611,8.2,15301
338,91608,8.2,15301
339,91589,8.3,15640
340,91572,8.4,15833
341,91549,8.3,15640
342,91530,8.5,16342
343,91526,8.2,15301
344,91516,8.4,15833
345,91515,8.2,15301
346,91483,8.2,15301
347,91370,8.3,15640
348,91365,8.3,15640
349,91361,7.9.3,15329
350,91361,8.2,15301
351,91349,8.2,15301
352,91341,8.4,15833
353,91332,8.4,15833
354,91330,8.2,15301
355,91328,8.4,15833
356,91291,8.2,15301
357,91242,8.5,16342
358,91226,8.2,15301
359,91218,8.2,15301
360,91203,8.2,15301
361,91201,8.2,15301
362,91199,7.9.4,15832
363,91199,8.2,15301
364,91192,8.4,15833
365,91184,8.2,15301
366,91172,8.2,15301
367,91170,8.2,15301
368,91162,8.2,15301
369,91160,8.2,15301
370,91155,8.2,15301
371,91154,8.2,15301
372,91124,8.5,16342
373,91093,8.2,15301
374,91086,8.2,15301
375,91080,7.9.3,15329
376,91080,8.2,15301
377,91047,8.2,15301
378,91026,8.1,15243
379,91006,8.4,15833
380,90992,8.5,16342
381,90932,8.2,15301
382,90914,8.2,15301
383,90906,8.1,15243
384,90905,8.1,15243
385,90904,8.1,15243
386,90903,8.1,15243
387,90902,8.1,15243
388,90891,8.1,15243
389,90889,8.1,15243
390,90872,8.3,15640
391,90772,7.9.3,15329
392,90772,8.2,15301
393,90768,8.1,15243
394,90766,8.1,15243
395,90764,8.1,15243
396,90759,8.1,15243
397,90754,8.2,15301
398,90752,8.2,15301
399,90745,8.2,15301
400,90716,8.1,15243
401,90671,8.1,15243
402,90670,8.1,15243
403,90668,8.1,15243
404,90665,8.1,15243
405,90660,7.9.2,15039
406,90660,8.1,15243
407,90613,8.2,15301
408,90602,8.1,15243
409,90568,7.9.2,15039
410,90568,8.1,15243
411,90552,8.2,15301
412,90549,8.2,15301
413,90543,8.3,15640
414,90535,8.2,15301
415,90508,8.1,15243
416,90489,8.2,15301
417,90434,7.9.2,15039
418,90434,8.1,15243
419,90431,8.1,15243
420,90401,8.1,15243
421,90397,8.2,15301
422,90394,8.2,15301
423,90384,8.2,15301
424,90383,8.2,15301
425,90382,8.2,15301
426,90381,8.2,15301
427,90380,8.2,15301
428,90379,8.2,15301
429,90377,8.2,15301
430,90375,8.2,15301
431,90374,8.2,15301
432,90340,8.1,15243
433,90334,8.1,15243
434,90321,7.9.2,15039
435,90321,8.1,15243
436,90285,8.1,15243
437,90281,8.1,15243
438,90232,8.1,15243
439,90155,8.5,16342
440,90154,8.3,15640
441,90150,8.1,15243
442,90110,8.1,15243
443,90108,8.2,15301
444,90094,8.1,15243
445,90080,8.1,15243
446,90056,8.2,15301
447,90048,8.1,15243
448,90036,8.1,15243
449,90030,8.1,15243
450,90025,8.1,15243
451,90006,7.9.2,15039
452,90006,8.1,15243
453,89527,8.1,15243
454,89985,8.3,15640
455,89983,7.9.2,15039
456,89978,8.1,15243
457,89944,8.1,15243
458,89942,8.2,15301
459,89939,8.1,15243
460,89937,8.2,15301
461,89926,8.2,15301
462,89917,8.1,15243
463,89915,8.1,15243
464,89914,8.1,15243
465,89913,8.2,15301
466,89912,8.2,15301
467,89874,8.1,15243
468,89873,8.1,15243
469,89872,8.1,15243
470,89867,8.1,15243
471,89866,8.1,15243
472,89865,8.1,15243
473,89863,8.1,15243
474,89819,8.2,15301
475,89808,8.1,15243
476,89671,8.1,15243
477,89607,8.2,15301
478,89602,8.1,15243
479,89596,8.1,15243
480,89590,8.2,15301
481,89584,8.1,15243
482,89571,8.1,15243
483,89539,8.1,15243
484,89506,8.1,15243
485,89489,8.1,15243
486,89451,8.1,15243
487,89428,8.1,15243
488,89425,8.1,15243
489,89418,8.1,15243
490,89404,8.1,15243
491,89365,8.1,15243
492,89316,8.1,15243
493,89293,8.1,15243
494,89277,8.1,15243
495,89271,8.0,14962
496,89270,8.0,14962
497,89257,8.1,15243
498,89256,8.1,15243
499,89255,8.1,15243
500,89254,8.1,15243
501,89252,8.1,15243
502,89250,8.1,15243
503,89249,8.1,15243
504,89243,8.1,15243
505,89186,8.1,15243
506,89171,8.1,15243
507,89169,8.0,14962
508,89156,8.1,15243
509,89155,8.1,15243
510,89140,7.9.2,15039
511,89140,8.0,14962
512,89138,8.1,15243
513,89136,8.0,14962
514,89132,8.0,14962
515,89125,8.2,15301
516,89101,8.1,15243
517,89099,8.0,14962
518,89098,8.0,14962
519,89097,8.0,14962
520,89096,8.0,14962
521,89094,8.0,14962
522,89091,8.0,14962
523,89082,8.0,14962
524,89065,8.1,15243
525,88947,8.0,14962
526,88941,8.2,15301
527,88939,8.0,14962
528,88920,8.0,14962
529,88907,8.0,14962
530,88898,8.0,14962
531,88892,8.1,15243
532,88858,8.0,14962
533,88792,8.1,15243
534,88642,8.0,14962
535,88638,8.2,15301
536,88616,8.0,14962
537,88615,8.5,16342
538,88337,8.2,15301
539,88335,8.0,14962
540,88332,8.1,15243
541,88316,7.9.2,15039
542,88316,8.0,14962
543,88289,8.0,14962
544,88282,8.0,14962
545,88145,8.0,14962
546,88136,8.2,15301
547,88103,8.0,14962
548,88021,8.0,14962
549,88019,8.0,14962
550,87997,8.0,14962
551,87987,8.0,14962
552,87955,8.0,14962
553,87923,8.0,14962
554,87914,8.0,14962
555,87912,8.0,14962
556,87885,8.0,14962
557,87842,8.0,14962
558,87814,8.0,14962
559,87785,8.0,14962
560,87741,8.0,14962
561,87737,8.0,14962
562,87684,8.0,14962
563,87674,8.0,14962
564,87610,8.0,14962
565,87605,7.9.2,15039
566,87605,8.0,14962
567,87552,8.0,14962
568,87534,8.0,14962
569,87504,8.1,15243
570,87500,8.0,14962
571,87492,8.0,14962
572,87487,8.0,14962
573,87484,8.0,14962
574,87469,8.0,14962
575,87419,8.0,14962
576,87411,8.1,15243
577,87357,8.0,14962
578,87293,8.0,14962
579,87291,8.2,15301
580,87290,8.2,15301
581,87286,8.0,14962
582,87284,8.0,14962
583,87282,8.0,14962
584,87281,8.0,14962
585,87277,7.9.2,15039
586,87277,8.0,14962
587,87276,8.1,15243
588,87262,8.0,14962
589,87240,8.0,14962
590,87239,8.0,14962
591,87217,8.0,14962
592,87214,8.0,14962
593,87199,8.0,14962
594,87161,7.9.2,15039
595,87161,8.0,14962
596,87118,8.2,15301
597,87092,8.0,14962
598,87090,8.0,14962
599,87074,8.0,14962
600,86982,7.9.2,15039
601,86982,8.0,14962
602,87052,8.0,14962
603,87027,8.0,14962
604,87003,8.0,14962
605,86942,8.0,14962
606,86937,8.0,14962
607,86929,8.5,16342
608,86889,7.9.2,15039
609,86889,8.0,14962
610,86850,8.0,14962
611,86832,8.0,14962
612,86809,8.0,14962
613,86790,8.0,14962
614,86784,8.0,14962
615,86732,8.0,14962
616,86716,8.0,14962
617,86652,7.9.2,15039
618,86652,8.0,14962
619,86651,8.1,15243
620,86648,8.0,14962
621,86638,8.0,14962
622,86618,8.0,14962
623,86578,8.0,14962
624,86497,8.0,14962
625,86493,8.0,14962
626,86442,8.0,14962
627,86362,8.0,14962
628,86323,8.0,14962
629,86318,7.9.1,15029
630,86270,8.0,14962
631,86267,8.0,14962
632,86232,8.4,15833
633,86163,7.9.1,15029
634,86163,8.0,14962
635,86135,7.9.1,15029
636,86135,8.0,14962
637,86092,7.9.1,15029
638,86091,7.9.1,15029
639,86064,8.0,14962
640,86050,8.2,15301
641,86034,8.3,15640
642,86033,8.2,15301
643,85984,8.0,14962
644,85969,7.9.1,15029
645,85958,7.9,14945
646,85941,8.0,14962
647,85923,8.0,14962
648,85903,8.0,14962
649,85875,7.9,14945
650,85870,7.9,14945
651,85818,7.9,14945
652,85793,7.9,14945
653,85792,7.9,14945
654,85751,7.9,14945
655,85706,7.9,14945
656,85683,7.9,14945
657,85677,7.9,14945
658,85676,7.9,14945
659,85642,7.9,14945
660,85628,7.9,14945
661,85624,7.9,14945
662,85622,8.2,15301
663,85621,8.0,14962
664,85617,7.9,14945
665,85608,7.9,14945
666,85579,7.9,14945
667,85578,7.9,14945
668,85570,7.9,14945
669,85538,7.9,14945
670,85494,7.9,14945
671,85492,7.9,14945
672,85482,8.0,14962
673,85450,8.0,14962
674,85443,7.9,14945
675,85439,7.8,14939
676,85437,7.9,14945
677,85394,7.9,14945
678,85376,7.9,14945
679,85374,7.9,14945
680,85365,7.8,14939
681,85341,7.8,14939
682,85336,7.9,14945
683,85314,7.9,14945
684,85289,7.8,14939
685,85286,7.8,14939
686,85250,7.9,14945
687,85188,7.8,14939
688,85185,7.9,14945
689,85169,8.2,15301
690,85160,7.8,14939
691,85157,7.9,14945
692,85092,7.8,14939
693,85022,7.9,14945
694,84983,7.9,14945
695,84981,7.8,14939
696,84948,7.8,14939
697,84935,7.9,14945
698,84919,7.8,14939
699,84917,7.9,14945
700,84899,7.8,14939
701,84883,7.9,14945
702,84882,7.9,14945
703,84849,7.8,14939
704,84848,7.9,14945
705,84847,7.8,14939
706,84846,7.8,14939
707,84807,7.8,14939
708,84794,7.8,14939
709,84772,7.8,14939
710,84770,7.8,14939
711,84755,7.8,14939
712,84753,7.9,14945
713,84742,7.8,14939
714,84729,7.8,14939
715,84722,7.8,14939
716,84718,7.8,14939
717,84706,7.8,14939
718,84688,7.8,14939
719,84687,7.8,14939
720,84686,7.8,14939
721,84673,7.8,14939
722,84670,7.8,14939
723,84574,7.9,14945
724,84548,7.9,14945
725,84419,7.9,14945
726,84392,7.9,14945
727,84387,7.9,14945
728,84369,7.9,14945
729,84334,7.8,14939
730,84320,7.8,14939
731,84319,7.9,14945
732,84315,7.9,14945
733,84305,7.9,14945
734,84297,7.9,14945
735,84284,7.9,14945
736,84257,7.8,14939
737,84256,7.8,14939
738,84253,7.8,14939
739,84248,7.8,14939
740,84247,8.2,15301
741,84244,7.8,14939
742,84241,7.8,14939
743,84237,7.8,14939
744,84207,7.8,14939
745,84205,7.8,14939
746,84203,7.8,14939
747,84201,7.8,14939
748,84199,7.8,14939
749,84198,7.8,14939
750,84197,7.8,14939
751,84174,7.8,14939
752,84169,7.8,14939
753,84151,7.8,14939
754,84148,7.8,14939
755,84147,7.8,14939
756,84142,7.9,14945
757,84137,8.0,14962
758,84134,7.8,14939
759,84133,7.8,14939
760,84079,7.8,14939
761,84060,7.8,14939
762,84050,7.9,14945
763,84049,7.9,14945
764,84031,7.8,14939
765,84023,7.9,14945
766,84016,7.9,14945
767,82569,7.8,14939
768,83977,7.8,14939
769,83944,7.8,14939
770,83924,7.9,14945
771,83914,7.8,14939
772,83904,7.9,14945
773,83902,7.8,14939
774,83878,7.8,14939
775,83867,7.8,14939
776,83864,7.8,14939
777,83861,7.8,14939
778,83856,7.8,14939
779,83854,7.8,14939
780,83852,7.8,14939
781,83824,8.0,14962
782,83811,7.9,14945
783,83810,7.9,14945
784,83808,7.8,14939
785,83807,7.8,14939
786,83777,7.8,14939
787,83774,7.8,14939
788,83773,7.8,14939
789,83753,7.8,14939
790,83742,7.8,14939
791,83735,7.8,14939
792,83685,7.8,14939
793,83682,7.8,14939
794,83678,7.8,14939
795,83671,7.8,14939
796,80971,7.8,14939
797,83655,7.8,14939
798,83641,7.9,14945
799,83640,7.9,14945
800,83638,7.9,14945
801,83586,7.8,14939
802,83584,7.8,14939
803,83557,7.8,14939
804,83553,7.8,14939
805,83548,7.9,14945
806,83543,7.8,14939
807,83511,7.8,14939
808,83509,7.8,14939
809,83505,8.4,15833
810,83492,7.8,14939
811,83480,7.8,14939
812,83476,7.8,14939
813,83471,7.8,14939
814,83470,7.8,14939
815,83468,7.8,14939
816,83467,7.8,14939
817,83466,7.8,14939
818,83426,7.8,14939
819,83424,7.8,14939
820,83415,7.8,14939
821,83408,7.8,14939
822,83407,7.8,14939
823,83405,7.8,14939
824,83404,7.8,14939
825,83403,7.8,14939
826,83396,7.8,14939
827,83390,7.8,14939
828,83384,6.7.7,14865
829,83384,7.8,14939
830,83383,7.8,14939
831,83381,7.8,14939
832,83340,7.8,14939
833,83334,6.7.7,14865
834,83334,7.8,14939
835,83322,7.8,14939
836,83312,7.8,14939
837,83310,7.8,14939
838,83296,7.9,14945
839,83293,7.8,14939
840,83292,7.9,14945
841,83291,7.8,14939
842,83227,8.1,15243
843,83221,6.7.7,14865
844,83221,7.8,14939
845,83199,7.8,14939
846,83168,7.8,14939
847,83149,7.8,14939
848,83139,7.8,14939
849,83138,7.8,14939
850,83128,7.8,14939
851,83126,7.8,14939
852,83089,8.3,15640
853,83073,7.8,14939
854,83062,7.9,14945
855,83009,7.8,14939
856,83008,7.8,14939
857,82985,7.8,14939
858,82977,7.9,14945
859,82940,7.7,14848
860,82895,8.0,14962
861,82870,7.9,14945
862,82869,7.7,14848
863,82864,7.7,14848
864,82858,7.8,14939
865,82807,7.8,14939
866,82728,7.8,14939
867,82704,7.7,14848
868,82654,7.7,14848
869,82670,7.7,14848
870,82669,7.7,14848
871,82602,6.7.7,14865
872,82594,7.7,14848
873,82552,7.7,14848
874,82524,7.7,14848
875,82515,7.8,14939
876,82487,7.7,14848
877,82482,7.7,14848
878,82474,7.7,14848
879,82473,7.7,14848
880,82401,7.7,14848
881,82367,7.8,14939
882,82329,6.7.7,14865
883,82329,7.7,14848
884,82292,8.0,14962
885,82285,7.7,14848
886,82275,7.7,14848
887,82237,7.9,14945
888,82236,7.9,14945
889,82224,7.7,14848
890,82223,7.7,14848
891,82211,7.7,14848
892,82172,7.8,14939
893,82116,7.8,14939
894,82114,6.7.7,14865
895,82091,7.8,14939
896,82090,7.8,14939
897,82085,7.8,14939
898,82084,7.8,14939
899,82082,7.9,14945
900,82081,7.8,14939
901,82043,7.7,14848
902,82035,7.8,14939
903,82026,7.8,14939
904,81995,7.7,14848
905,81988,8.0,14962
906,81958,7.7,14848
907,81884,7.7,14848
908,81844,7.8,14939
909,81828,7.7,14848
910,81825,7.7,14848
911,81735,7.7,14848
912,81734,7.7,14848
913,81731,7.7,14848
914,81711,7.9,14945
915,81689,8.0,14962
916,81681,7.7,14848
917,81677,7.8,14939
918,81657,7.7,14848
919,81605,7.7,14848
920,81507,7.7,14848
921,81504,8.0,14962
922,81502,7.7,14848
923,81481,7.7,14848
924,81457,7.7,14848
925,81448,7.7,14848
926,81446,7.7,14848
927,81442,7.7,14848
928,81435,7.7,14848
929,81396,7.9,14945
930,81391,7.7,14848
931,81366,7.9,14945
932,81365,7.9,14945
933,81358,7.7,14848
934,81328,7.7,14848
935,81327,7.8,14939
936,81286,6.7.7,14865
937,81286,7.7,14848
938,81054,7.7,14848
939,81264,7.7,14848
940,81254,7.7,14848
941,81246,7.8,14939
942,81223,7.8,14939
943,81144,7.7,14848
944,81114,7.7,14848
945,81102,7.7,14848
946,81092,7.7,14848
947,81090,7.7,14848
948,81080,7.7,14848
949,81000,7.7,14848
950,80973,7.7,14848
951,80965,7.7,14848
952,80899,8.0,14962
953,80883,7.7,14848
954,80866,7.7,14848
955,80837,7.7,14848
956,80836,7.7,14848
957,80824,7.7,14848
958,80823,7.6,14753
959,80822,7.7,14848
960,80804,7.6,14753
961,80795,8.0,14962
962,80778,7.7,14848
963,80776,7.7,14848
964,80764,7.7,14848
965,80707,7.7,14848
966,80702,8.2,15301
967,80654,8.0,14962
968,80648,7.6,14753
969,80645,7.7,14848
970,80641,8.0,14962
971,80640,8.0,14962
972,80639,7.7,14848
973,80638,7.7,14848
974,80637,7.7,14848
975,80617,7.7,14848
976,80552,7.6,14753
977,80544,7.7,14848
978,80535,7.7,14848
979,80521,7.6,14753
980,80514,8.0,14962
981,80508,7.7,14848
982,80485,7.6,14753
983,80480,7.6,14753
984,80479,7.6,14753
985,80478,7.6,14753
986,80437,7.7,14848
987,80423,7.6,14753
988,80403,7.7,14848
989,80398,7.6,14753
990,80377,7.6,14753
991,80363,7.6,14753
992,80360,8.1,15243
993,80358,7.7,14848
994,80351,7.8,14939
995,80245,8.1,15243
996,80195,7.6,14753
997,80149,8.5,16342
998,80134,7.6,14753
999,80118,7.6,14753
1000,80091,7.9,14945
1001,80061,7.5,14693
1002,80051,7.7,14848
1003,80049,7.6,14753
1004,80008,7.6,14753
1005,79874,7.8,14939
1006,79778,7.6,14753
1007,79736,7.6,14753
1008,79731,7.6,14753
1009,79730,7.6,14753
1010,79729,7.6,14753
1011,79728,7.6,14753
1012,79700,7.6,14753
1013,79693,7.5,14693
1014,79633,7.6,14753
1015,79619,7.6,14753
1016,79615,7.7,14848
1017,79589,7.8,14939
1018,79555,7.6,14753
1019,79527,7.7,14848
1020,79496,7.5,14693
1021,79471,7.7,14848
1022,79445,7.7,14848
1023,79443,7.6,14753
1024,79428,8.0,14962
1025,79394,7.5,14693
1026,79366,7.5,14693
1027,79356,7.5,14693
1028,79313,7.6,14753
1029,79312,7.6,14753
1030,79311,7.6,14753
1031,79309,7.5,14693
1032,79296,7.6,14753
1033,79291,7.5,14693
1034,79290,7.6,14753
1035,79271,7.5,14693
1036,79249,7.5,14693
1037,79247,7.7,14848
1038,79245,7.5,14693
1039,79230,7.5,14693
1040,79207,7.6,14753
1041,79182,7.6,14753
1042,79133,7.5,14693
1043,79132,7.5,14693
1044,79131,7.5,14693
1045,79091,7.6,14753
1046,79088,7.6,14753
1047,79075,7.6,14753
1048,79069,7.5,14693
1049,79032,7.7,14848
1050,79031,7.8,14939
1051,79030,7.5,14693
1052,79028,7.7,14848
1053,79019,7.8,14939
1054,78983,7.5,14693
1055,78977,7.5,14693
1056,78922,7.6,14753
1057,78920,7.6,14753
1058,78894,7.5,14693
1059,78872,7.6,14753
1060,78871,7.7,14848
1061,78869,7.6,14753
1062,78867,7.6,14753
1063,78854,7.6,14753
1064,78849,7.6,14753
1065,78848,7.6,14753
1066,78845,7.6,14753
1067,78844,7.6,14753
1068,78842,6.7.6,14621
1069,78842,7.5,14693
1070,78785,7.5,14693
1071,78784,7.6,14753
1072,78780,7.6,14753
1073,78773,7.5,14693
1074,78754,7.5,14693
1075,78732,7.6,14753
1076,78718,7.6,14753
1077,78714,7.6,14753
1078,78704,7.6,14753
1079,78703,7.6,14753
1080,78702,7.9,14945
1081,78686,7.5,14693
1082,78649,7.5,14693
1083,78648,7.5,14693
1084,78631,7.5,14693
1085,78619,7.7,14848
1086,78598,7.7,14848
1087,78574,8.0,14962
1088,78519,7.5,14693
1089,78514,7.5,14693
1090,78512,7.6,14753
1091,78497,7.8,14939
1092,78423,7.5,14693
1093,78382,7.7,14848
1094,78348,7.6,14753
1095,78347,7.6,14753
1096,78346,7.6,14753
1097,78340,7.5,14693
1098,78333,7.5,14693
1099,78287,7.5,14693
1100,78285,7.6,14753
1101,78282,7.5,14693
1102,78255,7.5,14693
1103,78130,7.5,14693
1104,78109,7.5,14693
1105,78084,7.5,14693
1106,78081,7.5,14693
1107,78065,7.5,14693
1108,78025,7.5,14693
1109,77980,7.4,14549
1110,77952,7.5,14693
1111,77950,7.5,14693
1112,77947,7.5,14693
1113,77943,7.5,14693
1114,77937,6.7.6,14621
1115,77915,7.5,14693
1116,77914,7.5,14693
1117,77913,7.5,14693
1118,77906,7.5,14693
1119,77900,7.5,14693
1120,77901,7.5,14693
1121,77898,7.4,14549
1122,77897,7.5,14693
1123,77896,7.5,14693
1124,77895,7.5,14693
1125,77860,7.5,14693
1126,77851,7.5,14693
1127,77670,7.6,14753
1128,77655,7.5,14693
1129,77649,7.9,14945
1130,77600,7.4,14549
1131,77534,7.4,14549
1132,77428,7.4,14549
1133,77400,7.4,14549
1134,77398,7.4,14549
1135,77383,7.4,14549
1136,77374,7.4,14549
1137,77346,7.5,14693
1138,77255,7.5,14693
1139,77184,7.5,14693
