,from_tag,to_tag,job_id
10394,5.1.2,5.2,267637388
10395,5.1.2,5.2,267641834
10396,5.1.2,5.2,267641838
10397,5.1.2,5.2,269215941
10398,5.1.2,5.2,269215943
10399,5.1.2,5.2,269248110
10400,5.1.2,5.2,269248111
10401,5.1.2,5.2,269614279
10402,5.1.2,5.2,269614280
10403,5.1.2,5.2,268004266
10404,5.1.2,5.2,268004267
10405,5.1.2,5.2,268007735
10406,5.1.2,5.2,268007736
10407,5.1.2,5.2,268258177
10408,5.1.2,5.2,268258178
10409,5.1.2,5.2,268260528
10410,5.1.2,5.2,268260529
10411,5.1.2,5.2,268279958
10412,5.1.2,5.2,268279959
10413,5.1.2,5.2,59380908
10414,5.1.2,5.2,59414364
10415,5.1.2,5.2,59414474
10416,5.1.2,5.2,267149806
10417,5.1.2,5.2,267149807
10418,5.1.2,5.2,267150117
10419,5.1.2,5.2,267150118
10420,5.1.2,5.2,267212269
10421,5.1.2,5.2,267212270
10422,5.1.2,5.2,267255669
10423,5.1.2,5.2,267255680
10424,5.1.2,5.2,267475586
10425,5.1.2,5.2,267475587
10426,5.1.2,5.2,267479535
10427,5.1.2,5.2,267479536
10428,5.1.2,5.2,266803037
10429,5.1.2,5.2,266803049
10430,5.1.2,5.2,266817430
10431,5.1.2,5.2,266817433
10432,5.1.2,5.2,266825022
10433,5.1.2,5.2,266825023
10434,5.1.2,5.2,266848023
10435,5.1.2,5.2,266848024
10436,5.1.2,5.2,266859117
10437,5.1.2,5.2,266859119
10438,5.1.2,5.2,266868501
10439,5.1.2,5.2,266868502
10440,5.1.2,5.2,267080521
10441,5.1.2,5.2,267080522
10442,5.1.2,5.2,267102448
10443,5.1.2,5.2,267102449
10444,5.1.2,5.2,267119307
10445,5.1.2,5.2,267119308
10446,5.1.2,5.2,267120565
10447,5.1.2,5.2,267120566
10448,5.1.2,5.2,265948305
10449,5.1.2,5.2,265948307
10450,5.1.2,5.2,265958773
10451,5.1.2,5.2,265958774
10452,5.1.2,5.2,265968162
10453,5.1.2,5.2,265968163
10454,5.1.2,5.2,265974179
10455,5.1.2,5.2,265974180
10456,5.1.2,5.2,265976168
10457,5.1.2,5.2,265976169
10458,5.1.2,5.2,265984748
10459,5.1.2,5.2,265984749
10460,5.1.2,5.2,265986124
10461,5.1.2,5.2,265986125
10462,5.1.2,5.2,265998484
10463,5.1.2,5.2,265998485
10464,5.1.2,5.2,266006734
10465,5.1.2,5.2,266006735
10466,5.1.2,5.2,266009890
10467,5.1.2,5.2,266009891
10468,5.1.2,5.2,266016749
10469,5.1.2,5.2,266016750
10470,5.1.2,5.2,266018196
10471,5.1.2,5.2,266018197
10472,5.1.2,5.2,266056024
10473,5.1.2,5.2,266056026
10474,5.1.2,5.2,266125705
10475,5.1.2,5.2,266125707
10476,5.1.2,5.2,266126032
10477,5.1.2,5.2,266126036
10478,5.1.2,5.2,266700161
10479,5.1.2,5.2,266700162
10480,5.1.2,5.2,266702179
10481,5.1.2,5.2,266702180
10482,5.1.2,5.2,266715431
10483,5.1.2,5.2,266715432
10484,5.1.2,5.2,266720852
10485,5.1.2,5.2,266720853
10486,5.1.2,5.2,266722165
10487,5.1.2,5.2,266722166
10488,5.1.2,5.2,266725740
10489,5.1.2,5.2,266725742
10490,5.1.2,5.2,266728954
10491,5.1.2,5.2,266728955
10492,5.1.2,5.2,266732779
10493,5.1.2,5.2,266732782
10494,5.1.2,5.2,266773059
10495,5.1.2,5.2,266773060
10496,5.1.2,5.2,266784236
10497,5.1.2,5.2,266784237
10498,5.1.2,5.2,266786750
10499,5.1.2,5.2,266786751
10500,5.1.2,5.2,266788622
10501,5.1.2,5.2,266788623
10502,5.1.2,5.2,266792474
10503,5.1.2,5.2,266792476
10504,5.1.2,5.2,266792868
10505,5.1.2,5.2,266792869
10506,5.1.2,5.2,267527635
10507,5.1.2,5.2,267527636
10508,5.1.2,5.2,274181860
10509,5.1.2,5.2,274181861
10510,5.1.2,5.2,274206451
10511,5.1.2,5.2,274206454
10512,5.1.2,5.2,274246732
10513,5.1.2,5.2,274246734
10514,5.1.2,5.2,274481976
10515,5.1.2,5.2,274481977
10516,5.1.2,5.2,274483393
10517,5.1.2,5.2,274483394
10518,5.1.2,5.2,274483948
10519,5.1.2,5.2,274483949
10520,5.1.2,5.2,274490311
10521,5.1.2,5.2,274490314
10522,5.1.2,5.2,274501913
10523,5.1.2,5.2,274501914
10524,5.1.2,5.2,274502018
10525,5.1.2,5.2,274502019
10526,5.1.2,5.2,274503877
10527,5.1.2,5.2,274503878
10528,5.1.2,5.2,276854268
10529,5.1.2,5.2,276854269
10530,5.1.2,5.2,276882348
10531,5.1.2,5.2,276882349
10532,5.1.2,5.2,276918986
10533,5.1.2,5.2,276918987
10534,5.1.2,5.2,276919167
10535,5.1.2,5.2,276919168
10536,5.1.2,5.2,277171293
10537,5.1.2,5.2,277171294
10538,5.1.2,5.2,277192345
10539,5.1.2,5.2,277192347
10540,5.1.2,5.2,277193475
10541,5.1.2,5.2,277193476
10542,5.1.2,5.2,277200580
10543,5.1.2,5.2,277200581
10544,5.1.2,5.2,277209149
10545,5.1.2,5.2,277209152
10546,5.1.2,5.2,277218780
10547,5.1.2,5.2,277218781
10548,5.1.2,5.2,59686544
10549,5.1.2,5.2,59696503
10550,5.1.2,5.2,275007867
10551,5.1.2,5.2,275007868
10552,5.1.2,5.2,275036106
10553,5.1.2,5.2,275036108
10554,5.1.2,5.2,275077769
10555,5.1.2,5.2,275077770
10556,5.1.2,5.2,275089522
10557,5.1.2,5.2,275089525
10558,5.1.2,5.2,275101019
10559,5.1.2,5.2,275101024
10560,5.1.2,5.2,275103966
10561,5.1.2,5.2,275103967
10562,5.1.2,5.2,275105635
10563,5.1.2,5.2,275105636
10564,5.1.2,5.2,275175210
10565,5.1.2,5.2,275175212
10566,5.1.2,5.2,275360849
10567,5.1.2,5.2,275360850
10568,5.1.2,5.2,275373750
10569,5.1.2,5.2,275373751
10570,5.1.2,5.2,275406622
10571,5.1.2,5.2,275406624
10572,5.1.2,5.2,274510131
10573,5.1.2,5.2,274510134
10574,5.1.2,5.2,274512977
10575,5.1.2,5.2,274512978
10576,5.1.2,5.2,274533716
10577,5.1.2,5.2,274533717
10578,5.1.2,5.2,274572952
10579,5.1.2,5.2,274572953
10580,5.1.2,5.2,274590540
10581,5.1.2,5.2,274590541
10582,5.1.2,5.2,274613485
10583,5.1.2,5.2,274613486
10584,5.1.2,5.2,274617108
10585,5.1.2,5.2,274617109
10586,5.1.2,5.2,274628901
10587,5.1.2,5.2,274628902
10588,5.1.2,5.2,274650935
10589,5.1.2,5.2,274650936
10590,5.1.2,5.2,274653073
10591,5.1.2,5.2,274653075
10592,5.1.2,5.2,274653973
10593,5.1.2,5.2,274653974
10594,5.1.2,5.2,274927160
10595,5.1.2,5.2,274927162
10596,5.1.2,5.2,274933490
10597,5.1.2,5.2,274933491
10598,5.1.2,5.2,274945417
10599,5.1.2,5.2,274945418
10600,5.1.2,5.2,274946516
10601,5.1.2,5.2,274946517
10602,5.1.2,5.2,274946982
10603,5.1.2,5.2,274946983
10604,5.1.2,5.2,274953327
10605,5.1.2,5.2,274953330
10606,5.1.2,5.2,274969382
10607,5.1.2,5.2,274969384
10608,5.1.2,5.2,274970660
10609,5.1.2,5.2,274970661
10610,5.1.2,5.2,274974784
10611,5.1.2,5.2,274974785
10612,5.1.2,5.2,274978259
10613,5.1.2,5.2,274978260
10614,5.1.2,5.2,274981881
10615,5.1.2,5.2,274981882
10616,5.1.2,5.2,274987189
10617,5.1.2,5.2,274987190
10618,5.1.2,5.2,275460604
10619,5.1.2,5.2,275460605
10620,5.1.2,5.2,275491478
10621,5.1.2,5.2,275491480
10622,5.1.2,5.2,275492001
10623,5.1.2,5.2,275492003
10624,5.1.2,5.2,275492025
10625,5.1.2,5.2,275492027
10626,5.1.2,5.2,275536751
10627,5.1.2,5.2,275536752
10628,5.1.2,5.2,275766827
10629,5.1.2,5.2,275766828
10630,5.1.2,5.2,275878546
10631,5.1.2,5.2,275878547
10632,5.1.2,5.2,275926278
10633,5.1.2,5.2,275926279
10634,5.1.2,5.2,275926457
10635,5.1.2,5.2,275926461
10636,5.1.2,5.2,275953265
10637,5.1.2,5.2,275953266
10638,5.1.2,5.2,275955552
10639,5.1.2,5.2,275955553
10640,5.1.2,5.2,275974788
10641,5.1.2,5.2,275974789
10642,5.1.2,5.2,276779372
10643,5.1.2,5.2,276779373
10644,5.1.2,5.2,276782080
10645,5.1.2,5.2,276782081
10646,5.1.2,5.2,277395570
10647,5.1.2,5.2,277395571
10648,5.1.2,5.2,59526171
10649,5.1.2,5.2,59543207
10650,5.1.2,5.2,59696430
10651,5.1.2,5.2,59726480
10652,5.1.2,5.2,271586318
10653,5.1.2,5.2,271586319
10654,5.1.2,5.2,271607791
10655,5.1.2,5.2,271607792
10656,5.1.2,5.2,271749272
10657,5.1.2,5.2,271749274
10658,5.1.2,5.2,272489672
10659,5.1.2,5.2,272489673
10660,5.1.2,5.2,268372902
10661,5.1.2,5.2,268372912
10662,5.1.2,5.2,268373565
10663,5.1.2,5.2,268373566
10664,5.1.2,5.2,268376043
10665,5.1.2,5.2,268376044
10666,5.1.2,5.2,268391326
10667,5.1.2,5.2,268391327
10668,5.1.2,5.2,268423003
10669,5.1.2,5.2,268423004
10670,5.1.2,5.2,268497539
10671,5.1.2,5.2,268497540
10672,5.1.2,5.2,269092083
10673,5.1.2,5.2,269092084
10674,5.1.2,5.2,269098566
10675,5.1.2,5.2,269098567
10676,5.1.2,5.2,269110445
10677,5.1.2,5.2,269110454
10678,5.1.2,5.2,269110891
10679,5.1.2,5.2,269110892
10680,5.1.2,5.2,269125458
10681,5.1.2,5.2,269125459
10682,5.1.2,5.2,269144579
10683,5.1.2,5.2,269144580
10684,5.1.2,5.2,269150126
10685,5.1.2,5.2,269150127
10686,5.1.2,5.2,269174588
10687,5.1.2,5.2,269174589
10688,5.1.2,5.2,269182668
10689,5.1.2,5.2,269182669
10690,5.1.2,5.2,269199591
10691,5.1.2,5.2,269199592
10692,5.1.2,5.2,269215569
10693,5.1.2,5.2,269215570
10694,5.1.2,5.2,268289424
10695,5.1.2,5.2,268289425
10696,5.1.2,5.2,268294838
10697,5.1.2,5.2,268294839
10698,5.1.2,5.2,268348838
10699,5.1.2,5.2,268348839
10700,5.1.2,5.2,268349013
10701,5.1.2,5.2,268349014
10702,5.1.2,5.2,268358016
10703,5.1.2,5.2,268358017
10704,5.1.2,5.2,268367998
10705,5.1.2,5.2,268367999
10706,5.1.2,5.2,268371234
10707,5.1.2,5.2,268371235
10708,5.1.2,5.2,272107510
10709,5.1.2,5.2,272107511
10710,5.1.2,5.2,276855152
10711,5.1.2,5.2,276855153
10712,5.1.2,5.2,276895691
10713,5.1.2,5.2,276895692
10714,5.1.2,5.2,277199426
10715,5.1.2,5.2,277199427
10716,5.1.2,5.2,277204547
10717,5.1.2,5.2,277204548
10718,5.1.2,5.2,59517198
10719,5.1.2,5.2,59518296
10720,5.1.2,5.2,59519417
10721,5.1.2,5.2,59520288
10722,5.1.2,5.2,271586011
10723,5.1.2,5.2,271586012
10724,5.1.2,5.2,271613719
10725,5.1.2,5.2,271613720
10726,5.1.2,5.2,60238800
10727,5.1.2,5.2,60238994
10728,5.1.2,5.2,60239353
10729,5.1.2,5.2,60341343
10730,5.1.2,5.2,60343502
10731,5.1.2,5.2,60354325
10732,5.1.2,5.2,267965606
10733,5.1.2,5.2,267965607
10734,5.1.2,5.2,267965980
10735,5.1.2,5.2,267965981
10736,5.1.2,5.2,267977839
10737,5.1.2,5.2,267977840
10738,5.1.2,5.2,267983409
10739,5.1.2,5.2,267983413
10740,5.1.2,5.2,267983685
10741,5.1.2,5.2,267983686
10742,5.1.2,5.2,267989662
10743,5.1.2,5.2,267989664
10744,5.1.2,5.2,267989701
10745,5.1.2,5.2,267989702
10746,5.1.2,5.2,268401238
10747,5.1.2,5.2,268401239
10748,5.1.2,5.2,269082099
10749,5.1.2,5.2,269082100
10750,5.1.2,5.2,269097319
10751,5.1.2,5.2,269097320
10752,5.1.2,5.2,269098023
10753,5.1.2,5.2,269098024
10754,5.1.2,5.2,269098156
10755,5.1.2,5.2,269098157
10756,5.1.2,5.2,269110269
10757,5.1.2,5.2,269110270
10758,5.1.2,5.2,269110735
10759,5.1.2,5.2,269110736
10760,5.1.2,5.2,269115315
10761,5.1.2,5.2,269115316
10762,5.1.2,5.2,269188107
10763,5.1.2,5.2,269188108
10764,5.1.2,5.2,269188274
10765,5.1.2,5.2,269188275
10766,5.1.2,5.2,268011507
10767,5.1.2,5.2,268011508
10768,5.1.2,5.2,268012443
10769,5.1.2,5.2,268012445
10770,5.1.2,5.2,268012457
10771,5.1.2,5.2,268012458
10772,5.1.2,5.2,268013579
10773,5.1.2,5.2,268013581
10774,5.1.2,5.2,268024051
10775,5.1.2,5.2,268024052
10776,5.1.2,5.2,268050186
10777,5.1.2,5.2,268050187
10778,5.1.2,5.2,268064824
10779,5.1.2,5.2,268064825
10780,5.1.2,5.2,268077494
10781,5.1.2,5.2,268077499
10782,5.1.2,5.2,268233038
10783,5.1.2,5.2,268233039
10784,5.1.2,5.2,268247050
10785,5.1.2,5.2,268247051
10786,5.1.2,5.2,268260980
10787,5.1.2,5.2,268260981
10788,5.1.2,5.2,268261086
10789,5.1.2,5.2,268261087
10790,5.1.2,5.2,268262506
10791,5.1.2,5.2,268262507
10792,5.1.2,5.2,268277609
10793,5.1.2,5.2,268277610
10794,5.1.2,5.2,268280445
10795,5.1.2,5.2,268280446
10796,5.1.2,5.2,268281000
10797,5.1.2,5.2,268281001
10798,5.1.2,5.2,268287013
10799,5.1.2,5.2,268287014
10800,5.1.2,5.2,268287277
10801,5.1.2,5.2,268287278
10802,5.1.2,5.2,268288808
10803,5.1.2,5.2,268288809
10804,5.1.2,5.2,268311747
10805,5.1.2,5.2,268311748
10806,5.1.2,5.2,268328110
10807,5.1.2,5.2,268328111
10808,5.1.2,5.2,268339366
10809,5.1.2,5.2,268339367
10810,5.1.2,5.2,268353172
10811,5.1.2,5.2,268353173
10812,5.1.2,5.2,268353215
10813,5.1.2,5.2,268353216
10814,5.1.2,5.2,268353542
10815,5.1.2,5.2,268353544
10816,5.1.2,5.2,268355511
10817,5.1.2,5.2,268355512
10818,5.1.2,5.2,241975119
10819,5.1.2,5.2,241975120
10820,5.1.2,5.2,241990955
10821,5.1.2,5.2,241990956
10822,5.1.2,5.2,241995842
10823,5.1.2,5.2,241995843
10824,5.1.2,5.2,242008094
10825,5.1.2,5.2,242008095
10826,5.1.2,5.2,242012634
10827,5.1.2,5.2,242012635
10828,5.1.2,5.2,242019395
10829,5.1.2,5.2,242019396
10830,5.1.2,5.2,242024740
10831,5.1.2,5.2,242024741
10832,5.1.2,5.2,242042263
10833,5.1.2,5.2,242042264
10834,5.1.2,5.2,242048148
10835,5.1.2,5.2,242048149
10836,5.1.2,5.2,242065383
10837,5.1.2,5.2,242065384
10838,5.1.2,5.2,242066365
10839,5.1.2,5.2,242066366
10840,5.1.2,5.2,242084805
10841,5.1.2,5.2,242084806
10842,5.1.2,5.2,242300479
10843,5.1.2,5.2,242300480
10844,5.1.2,5.2,242308212
10845,5.1.2,5.2,242308213
10846,5.1.2,5.2,242318172
10847,5.1.2,5.2,242318175
10848,5.1.2,5.2,242328626
10849,5.1.2,5.2,242328627
10850,5.1.2,5.2,242332060
10851,5.1.2,5.2,242332061
10852,5.1.2,5.2,242333379
10853,5.1.2,5.2,242333380
10854,5.1.2,5.2,242340358
10855,5.1.2,5.2,242340359
10856,5.1.2,5.2,242351181
10857,5.1.2,5.2,242351182
10858,5.1.2,5.2,242355266
10859,5.1.2,5.2,242355267
10860,5.1.2,5.2,242355486
10861,5.1.2,5.2,242355487
10862,5.1.2,5.2,242383273
10863,5.1.2,5.2,242383274
10864,5.1.2,5.2,242388674
10865,5.1.2,5.2,242388675
10866,5.1.2,5.2,242393687
10867,5.1.2,5.2,242393688
10868,5.1.2,5.2,242397863
10869,5.1.2,5.2,242397864
10870,5.1.2,5.2,242398862
10871,5.1.2,5.2,242398863
10872,5.1.2,5.2,242405186
10873,5.1.2,5.2,242405187
10874,5.1.2,5.2,242406847
10875,5.1.2,5.2,242406848
10876,5.1.2,5.2,242410164
10877,5.1.2,5.2,242410166
10878,5.1.2,5.2,58577256
10879,5.1.2,5.2,58585641
10880,5.1.2,5.2,58589373
10881,5.1.2,5.2,243668251
10882,5.1.2,5.2,243668252
10883,5.1.2,5.2,243684711
10884,5.1.2,5.2,243684712
10885,5.1.2,5.2,243704412
10886,5.1.2,5.2,243704413
10887,5.1.2,5.2,244396543
10888,5.1.2,5.2,244396544
10889,5.1.2,5.2,244449452
10890,5.1.2,5.2,244449453
10891,5.1.2,5.2,244452372
10892,5.1.2,5.2,244452373
10893,5.1.2,5.2,244456750
10894,5.1.2,5.2,244456751
10895,5.1.2,5.2,244463339
10896,5.1.2,5.2,244463340
10897,5.1.2,5.2,244508593
10898,5.1.2,5.2,244508594
10899,5.1.2,5.2,242431580
10900,5.1.2,5.2,242431581
10901,5.1.2,5.2,242436195
10902,5.1.2,5.2,242436196
10903,5.1.2,5.2,242437417
10904,5.1.2,5.2,242437418
10905,5.1.2,5.2,242440375
10906,5.1.2,5.2,242440376
10907,5.1.2,5.2,242444398
10908,5.1.2,5.2,242444399
10909,5.1.2,5.2,242451554
10910,5.1.2,5.2,242451555
10911,5.1.2,5.2,242475290
10912,5.1.2,5.2,242475291
10913,5.1.2,5.2,242485481
10914,5.1.2,5.2,242485483
10915,5.1.2,5.2,242513047
10916,5.1.2,5.2,242513050
10917,5.1.2,5.2,242734941
10918,5.1.2,5.2,242734942
10919,5.1.2,5.2,242739866
10920,5.1.2,5.2,242739867
10921,5.1.2,5.2,242771833
10922,5.1.2,5.2,242771834
10923,5.1.2,5.2,242780922
10924,5.1.2,5.2,242780923
10925,5.1.2,5.2,242791693
10926,5.1.2,5.2,242791694
10927,5.1.2,5.2,242795621
10928,5.1.2,5.2,242795622
10929,5.1.2,5.2,242797296
10930,5.1.2,5.2,242797297
10931,5.1.2,5.2,242809163
10932,5.1.2,5.2,242809164
10933,5.1.2,5.2,242847706
10934,5.1.2,5.2,242847709
10935,5.1.2,5.2,242866652
10936,5.1.2,5.2,242866653
10937,5.1.2,5.2,242868005
10938,5.1.2,5.2,242868006
10939,5.1.2,5.2,242877022
10940,5.1.2,5.2,242877023
10941,5.1.2,5.2,243202116
10942,5.1.2,5.2,243202117
10943,5.1.2,5.2,243203127
10944,5.1.2,5.2,243203128
10945,5.1.2,5.2,243271075
10946,5.1.2,5.2,243271076
10947,5.1.2,5.2,243293288
10948,5.1.2,5.2,243293290
10949,5.1.2,5.2,243554774
10950,5.1.2,5.2,243554775
10951,5.1.2,5.2,243569822
10952,5.1.2,5.2,243569823
10953,5.1.2,5.2,243638082
10954,5.1.2,5.2,243638083
10955,5.1.2,5.2,243648959
10956,5.1.2,5.2,243648960
10957,5.1.2,5.2,243650398
10958,5.1.2,5.2,243650399
10959,5.1.2,5.2,243652479
10960,5.1.2,5.2,243652480
10961,5.1.2,5.2,243654969
10962,5.1.2,5.2,243654970
10963,5.1.2,5.2,243655580
10964,5.1.2,5.2,243655581
10965,5.1.2,5.2,244588511
10966,5.1.2,5.2,244588512
10967,5.1.2,5.2,244592315
10968,5.1.2,5.2,244592316
10969,5.1.2,5.2,244899895
10970,5.1.2,5.2,244899896
10971,5.1.2,5.2,244954151
10972,5.1.2,5.2,244954152
10973,5.1.2,5.2,244979895
10974,5.1.2,5.2,244979896
10975,5.1.2,5.2,245245995
10976,5.1.2,5.2,245245996
10977,5.1.2,5.2,245252209
10978,5.1.2,5.2,245252210
10979,5.1.2,5.2,241227843
10980,5.1.2,5.2,241227845
10981,5.1.2,5.2,241909843
10982,5.1.2,5.2,241909844
10983,5.1.2,5.2,272041875
10984,5.1.2,5.2,272041876
10985,5.1.2,5.2,272058744
10986,5.1.2,5.2,272058746
10987,5.1.2,5.2,272067689
10988,5.1.2,5.2,272067690
10989,5.1.2,5.2,272094203
10990,5.1.2,5.2,272094204
10991,5.1.2,5.2,272104260
10992,5.1.2,5.2,272104261
10993,5.1.2,5.2,272210216
10994,5.1.2,5.2,272210217
10995,5.1.2,5.2,272401744
10996,5.1.2,5.2,272401745
10997,5.1.2,5.2,272421820
10998,5.1.2,5.2,272421821
10999,5.1.2,5.2,272426916
11000,5.1.2,5.2,272426919
11001,5.1.2,5.2,272445486
11002,5.1.2,5.2,272445494
11003,5.1.2,5.2,272457812
11004,5.1.2,5.2,272457813
11005,5.1.2,5.2,272489477
11006,5.1.2,5.2,272489481
11007,5.1.2,5.2,273340921
11008,5.1.2,5.2,273340922
11009,5.1.2,5.2,273347207
11010,5.1.2,5.2,273347208
11011,5.1.2,5.2,274112478
11012,5.1.2,5.2,274112479
11013,5.1.2,5.2,274177273
11014,5.1.2,5.2,274177274
11015,5.1.2,5.2,274196026
11016,5.1.2,5.2,274196027
11017,5.1.2,5.2,274200831
11018,5.1.2,5.2,274200832
11019,5.1.2,5.2,274218724
11020,5.1.2,5.2,274218725
11021,5.1.2,5.2,274238663
11022,5.1.2,5.2,274238664
11023,5.1.2,5.2,274491592
11024,5.1.2,5.2,274491593
11025,5.1.2,5.2,59565100
11026,5.1.2,5.2,59679791
11027,5.1.2,5.2,275171213
11028,5.1.2,5.2,275171214
11029,5.1.2,5.2,275173904
11030,5.1.2,5.2,275173905
11031,5.1.2,5.2,272512189
11032,5.1.2,5.2,272512191
11033,5.1.2,5.2,272515036
11034,5.1.2,5.2,272515037
11035,5.1.2,5.2,272545324
11036,5.1.2,5.2,272545325
11037,5.1.2,5.2,272546506
11038,5.1.2,5.2,272546507
11039,5.1.2,5.2,272549503
11040,5.1.2,5.2,272549504
11041,5.1.2,5.2,272550727
11042,5.1.2,5.2,272550728
11043,5.1.2,5.2,272551864
11044,5.1.2,5.2,272551866
11045,5.1.2,5.2,272762021
11046,5.1.2,5.2,272762022
11047,5.1.2,5.2,272806880
11048,5.1.2,5.2,272806881
11049,5.1.2,5.2,272825127
11050,5.1.2,5.2,272825128
11051,5.1.2,5.2,272879593
11052,5.1.2,5.2,272879594
11053,5.1.2,5.2,272883692
11054,5.1.2,5.2,272883693
11055,5.1.2,5.2,272897464
11056,5.1.2,5.2,272897467
11057,5.1.2,5.2,272928600
11058,5.1.2,5.2,272928601
11059,5.1.2,5.2,272948913
11060,5.1.2,5.2,272948914
11061,5.1.2,5.2,272950972
11062,5.1.2,5.2,272950973
11063,5.1.2,5.2,272959714
11064,5.1.2,5.2,272959715
11065,5.1.2,5.2,272972735
11066,5.1.2,5.2,272972736
11067,5.1.2,5.2,272975477
11068,5.1.2,5.2,272975478
11069,5.1.2,5.2,273198853
11070,5.1.2,5.2,273198854
11071,5.1.2,5.2,273199410
11072,5.1.2,5.2,273199411
11073,5.1.2,5.2,273202272
11074,5.1.2,5.2,273202273
11075,5.1.2,5.2,273205544
11076,5.1.2,5.2,273205545
11077,5.1.2,5.2,273211861
11078,5.1.2,5.2,273211862
11079,5.1.2,5.2,273245269
11080,5.1.2,5.2,273245270
11081,5.1.2,5.2,273258097
11082,5.1.2,5.2,273258098
11083,5.1.2,5.2,273279129
11084,5.1.2,5.2,273279130
11085,5.1.2,5.2,273280823
11086,5.1.2,5.2,273280824
11087,5.1.2,5.2,273340435
11088,5.1.2,5.2,273340436
11089,5.1.2,5.2,275500965
11090,5.1.2,5.2,275500966
11091,5.1.2,5.2,275505268
11092,5.1.2,5.2,275505269
11093,5.1.2,5.2,270438305
11094,5.1.2,5.2,270438306
11095,5.1.2,5.2,270449021
11096,5.1.2,5.2,270449024
11097,5.1.2,5.2,270449538
11098,5.1.2,5.2,270449544
11099,5.1.2,5.2,270450535
11100,5.1.2,5.2,270450538
11101,5.1.2,5.2,270817586
11102,5.1.2,5.2,270817587
11103,5.1.2,5.2,270820580
11104,5.1.2,5.2,270820581
11105,5.1.2,5.2,270846124
11106,5.1.2,5.2,270846125
11107,5.1.2,5.2,270847208
11108,5.1.2,5.2,270847209
11109,5.1.2,5.2,270852722
11110,5.1.2,5.2,270852723
11111,5.1.2,5.2,59529271
11112,5.1.2,5.2,59539094
11113,5.1.2,5.2,59539158
11114,5.1.2,5.2,270859144
11115,5.1.2,5.2,270859145
11116,5.1.2,5.2,269881092
11117,5.1.2,5.2,269881093
11118,5.1.2,5.2,269888348
11119,5.1.2,5.2,269888349
11120,5.1.2,5.2,269894511
11121,5.1.2,5.2,269894512
11122,5.1.2,5.2,269923541
11123,5.1.2,5.2,269923542
11124,5.1.2,5.2,269932442
11125,5.1.2,5.2,269932443
11126,5.1.2,5.2,269938847
11127,5.1.2,5.2,269938848
11128,5.1.2,5.2,269949871
11129,5.1.2,5.2,269949872
11130,5.1.2,5.2,269955419
11131,5.1.2,5.2,269955420
11132,5.1.2,5.2,269957550
11133,5.1.2,5.2,269957551
11134,5.1.2,5.2,269996416
11135,5.1.2,5.2,269996417
11136,5.1.2,5.2,269999905
11137,5.1.2,5.2,269999907
11138,5.1.2,5.2,270000928
11139,5.1.2,5.2,270000929
11140,5.1.2,5.2,270022268
11141,5.1.2,5.2,270022273
11142,5.1.2,5.2,270029036
11143,5.1.2,5.2,270029037
11144,5.1.2,5.2,270051601
11145,5.1.2,5.2,270051602
11146,5.1.2,5.2,270081604
11147,5.1.2,5.2,270081605
11148,5.1.2,5.2,270297304
11149,5.1.2,5.2,270297305
11150,5.1.2,5.2,270308264
11151,5.1.2,5.2,270308265
11152,5.1.2,5.2,270340198
11153,5.1.2,5.2,270340200
11154,5.1.2,5.2,270342084
11155,5.1.2,5.2,270342085
11156,5.1.2,5.2,270358241
11157,5.1.2,5.2,270358243
11158,5.1.2,5.2,270393584
11159,5.1.2,5.2,270393585
11160,5.1.2,5.2,270398974
11161,5.1.2,5.2,270398975
11162,5.1.2,5.2,270421883
11163,5.1.2,5.2,270421884
11164,5.1.2,5.2,260185006
11165,5.1.2,5.2,260185008
11166,5.1.2,5.2,260231226
11167,5.1.2,5.2,260231227
11168,5.1.2,5.2,260246833
11169,5.1.2,5.2,260246836
11170,5.1.2,5.2,260490277
11171,5.1.2,5.2,260490278
11172,5.1.2,5.2,260601500
11173,5.1.2,5.2,260601501
11174,5.1.2,5.2,260612252
11175,5.1.2,5.2,260612253
11176,5.1.2,5.2,260613301
11177,5.1.2,5.2,260613302
11178,5.1.2,5.2,260904464
11179,5.1.2,5.2,260904465
11180,5.1.2,5.2,260904479
11181,5.1.2,5.2,260904480
11182,5.1.2,5.2,261849343
11183,5.1.2,5.2,261849344
11184,5.1.2,5.2,262114121
11185,5.1.2,5.2,262114122
11186,5.1.2,5.2,58901406
11187,5.1.2,5.2,58903764
11188,5.1.2,5.2,59204803
11189,5.1.2,5.2,59235974
11190,5.1.2,5.2,59236120
11191,5.1.2,5.2,257649851
11192,5.1.2,5.2,257649852
11193,5.1.2,5.2,257721937
11194,5.1.2,5.2,257721938
11195,5.1.2,5.2,257742457
11196,5.1.2,5.2,257742458
11197,5.1.2,5.2,257751730
11198,5.1.2,5.2,257751731
11199,5.1.2,5.2,257781443
11200,5.1.2,5.2,257781444
11201,5.1.2,5.2,257785502
11202,5.1.2,5.2,257785503
11203,5.1.2,5.2,257797860
11204,5.1.2,5.2,257797861
11205,5.1.2,5.2,257798697
11206,5.1.2,5.2,257798698
11207,5.1.2,5.2,258021502
11208,5.1.2,5.2,258021503
11209,5.1.2,5.2,258033395
11210,5.1.2,5.2,258033396
11211,5.1.2,5.2,258048574
11212,5.1.2,5.2,258048575
11213,5.1.2,5.2,258049961
11214,5.1.2,5.2,258049962
11215,5.1.2,5.2,258050634
