,issue_id,fixVersion_name,fixVersion_id
2210,64485,6.6-M3,14040
2211,64485,6.6,13961
2212,64480,6.6-M3,14040
2213,64480,6.6,13961
2214,64472,6.6-M3,14040
2215,64472,6.6,13961
2216,64430,6.6-M3,14040
2217,64430,6.6,13961
2218,64417,6.6-M1,14014
2219,64417,6.6,13961
2220,64415,6.6-M3,14040
2221,64415,6.6,13961
2222,64413,6.6-M3,14040
2223,64413,6.6,13961
2224,64412,6.6-M3,14040
2225,64412,6.6,13961
2226,64380,6.6-M1,14014
2227,64380,6.6,13961
2228,64369,6.6-M1,14014
2229,64369,6.6,13961
2230,64364,6.6-M3,14040
2231,64364,6.6,13961
2232,64303,6.7,13972
2233,64302,6.7,13972
2234,64296,6.6-M1,14014
2235,64296,6.6,13961
2236,64281,6.6-M1,14014
2237,64281,6.6,13961
2238,64278,6.6-M3,14040
2239,64278,6.6,13961
2240,64273,6.6-M3,14040
2241,64273,6.6,13961
2242,64271,6.6-M3,14040
2243,64271,6.6,13961
2244,64252,6.6-M1,14014
2245,64252,6.6,13961
2246,64223,6.6-M3,14040
2247,64223,6.6,13961
2248,64193,6.6-M3,14040
2249,64193,6.6,13961
2250,64192,5.6.7,13778
2251,64192,6.6-M1,14014
2252,64192,6.6,13961
2253,64173,7.2,14213
2254,64167,6.6-M1,14014
2255,64167,6.6,13961
2256,64136,6.6-M3,14040
2257,64136,6.6,13961
2258,64133,6.6-M1,14014
2259,64133,6.6,13961
2260,64132,6.6-M1,14014
2261,64132,6.6,13961
2262,64116,6.6-M3,14040
2263,64116,6.6,13961
2264,64105,6.6-M1,14014
2265,64105,6.6,13961
2266,64093,6.6-M3,14040
2267,64093,6.6,13961
2268,64071,6.6-M1,14014
2269,64071,6.6,13961
2270,64070,6.6-M1,14014
2271,64070,6.6,13961
2272,64069,6.6-M1,14014
2273,64069,6.6,13961
2274,64068,6.6-M1,14014
2275,64068,6.6,13961
2276,64056,6.6-M3,14040
2277,64056,6.6,13961
2278,64045,6.6-M3,14040
2279,64045,6.6,13961
2280,64018,6.6-M3,14040
2281,64018,6.6,13961
2282,64015,6.6-M1,14014
2283,64015,6.6,13961
2284,63996,6.7,13972
2285,63995,6.6-M3,14040
2286,63995,6.6,13961
2287,63993,6.6-M3,14040
2288,63993,6.6,13961
2289,63979,6.7,13972
2290,63977,7.1,14178
2291,63975,6.7,13972
2292,63961,6.6-M1,14014
2293,63961,6.6,13961
2294,63959,7.4,14549
2295,63955,6.6-M3,14040
2296,63955,6.6,13961
2297,63947,6.7,13972
2298,63944,6.7,13972
2299,63937,6.6-M3,14040
2300,63937,6.6,13961
2301,63926,6.7,13972
2302,63882,6.6-M3,14040
2303,63882,6.6,13961
2304,63880,6.6-M1,14014
2305,63880,6.6,13961
2306,63833,6.6-M3,14040
2307,63833,6.6,13961
2308,63825,6.6-M1,14014
2309,63825,6.6,13961
2310,63814,7.2,14213
2311,63801,6.6-M3,14040
2312,63801,6.6,13961
2313,63798,6.6-M3,14040
2314,63798,6.6,13961
2315,63795,6.6-M3,14040
2316,63795,6.6,13961
2317,63791,6.7,13972
2318,63790,6.6-M1,14014
2319,63790,6.6,13961
2320,63764,6.6-M3,14040
2321,63764,6.6,13961
2322,63753,6.6-M3,14040
2323,63753,6.6,13961
2324,63749,6.6-M3,14040
2325,63749,6.6,13961
2326,63748,6.6-M1,14014
2327,63748,6.6,13961
2328,63746,6.6-M1,14014
2329,63746,6.6,13961
2330,63745,6.6-M1,14014
2331,63745,6.6,13961
2332,63744,6.6-M1,14014
2333,63744,6.6,13961
2334,63710,6.6-M3,14040
2335,63710,6.6,13961
2336,63664,6.5,13805
2337,63658,6.7,13972
2338,63657,6.6-M3,14040
2339,63657,6.6,13961
2340,63643,7.1,14178
2341,63639,6.6-M1,14014
2342,63639,6.6,13961
2343,63633,6.7,13972
2344,63617,6.6-M1,14014
2345,63617,6.6,13961
2346,63599,7.4,14549
2347,63588,6.6-M1,14014
2348,63588,6.6,13961
2349,63587,6.6-M1,14014
2350,63587,6.6,13961
2351,63586,6.6-M1,14014
2352,63586,6.6,13961
2353,63585,6.6-M1,14014
2354,63585,6.6,13961
2355,63530,6.6-M3,14040
2356,63530,6.6,13961
2357,63442,6.6-M3,14040
2358,63442,6.6,13961
2359,63438,6.6-M1,14014
2360,63438,6.6,13961
2361,63437,6.6-M1,14014
2362,63437,6.6,13961
2363,63436,6.6-M1,14014
2364,63436,6.6,13961
2365,63435,6.6-M1,14014
2366,63435,6.6,13961
2367,63434,6.6-M1,14014
2368,63434,6.6,13961
2369,63432,6.6-M1,14014
2370,63432,6.6,13961
2371,63429,6.6-M1,14014
2372,63429,6.6,13961
2373,63426,6.6-M1,14014
2374,63426,6.6,13961
2375,63425,6.6-M1,14014
2376,63425,6.6,13961
2377,63420,6.6-M1,14014
2378,63420,6.6,13961
2379,63389,6.6-M3,14040
2380,63389,6.6,13961
2381,63355,6.6-M1,14014
2382,63355,6.6,13961
2383,63352,6.6-M1,14014
2384,63352,6.6,13961
2385,63321,6.6-M1,14014
2386,63321,6.6,13961
2387,63315,6.6-M1,14014
2388,63315,6.6,13961
2389,63314,6.6-M1,14014
2390,63314,6.6,13961
2391,63313,6.6-M1,14014
2392,63313,6.6,13961
2393,63312,6.6-M1,14014
2394,63312,6.6,13961
2395,63308,6.7,13972
2396,63307,7.1,14178
2397,63275,6.6-M1,14014
2398,63275,6.6,13961
2399,63264,6.5-M4,13990
2400,63264,6.5,13805
2401,63261,6.6-M1,14014
2402,63261,6.6,13961
2403,63260,6.6-M1,14014
2404,63260,6.6,13961
2405,63259,6.6-M1,14014
2406,63259,6.6,13961
2407,63256,6.6-M1,14014
2408,63256,6.6,13961
2409,63252,6.6-M1,14014
2410,63252,6.6,13961
2411,63234,6.6-M1,14014
2412,63234,6.6,13961
2413,63233,6.6-M1,14014
2414,63233,6.6,13961
2415,63223,6.6-M1,14014
2416,63223,6.6,13961
2417,63196,6.6-M1,14014
2418,63196,6.6,13961
2419,63174,6.6-M1,14014
2420,63174,6.6,13961
2421,63169,6.6-M1,14014
2422,63169,6.6,13961
2423,63153,6.7,13972
2424,63152,7.0,14041
2425,63151,6.6-M3,14040
2426,63151,6.6,13961
2427,63085,6.6-M3,14040
2428,63085,6.6,13961
2429,63048,6.6-M1,14014
2430,63048,6.6,13961
2431,62999,6.6-M3,14040
2432,62999,6.6,13961
2433,62976,6.6-M1,14014
2434,62976,6.6,13961
2435,62956,6.6-M3,14040
2436,62956,6.6,13961
2437,62953,6.7,13972
2438,62932,6.6-M1,14014
2439,62932,6.6,13961
2440,62922,6.5-M3,13975
2441,62922,6.5,13805
2442,62893,6.5-M3,13975
2443,62893,6.5,13805
2444,62886,6.6-M3,14040
2445,62886,6.6,13961
2446,62873,6.6-M1,14014
2447,62873,6.6,13961
2448,62830,6.6-M1,14014
2449,62830,6.6,13961
2450,62816,6.7,13972
2451,62788,6.6-M3,14040
2452,62788,6.6,13961
2453,62783,6.6-M1,14014
2454,62783,6.6,13961
2455,62776,6.6-M3,14040
2456,62776,6.6,13961
2457,62775,6.6-M1,14014
2458,62775,6.6,13961
2459,62773,6.5-M3,13975
2460,62773,6.5,13805
2461,62746,6.3,13470
2462,62732,6.6-M1,14014
2463,62732,6.6,13961
2464,62731,6.6-M1,14014
2465,62731,6.6,13961
2466,62729,6.6-M1,14014
2467,62729,6.6,13961
2468,62726,6.6-M1,14014
2469,62726,6.6,13961
2470,62704,6.6-M1,14014
2471,62704,6.6,13961
2472,62702,6.6-M1,14014
2473,62702,6.6,13961
2474,62694,6.5-M3,13975
2475,62694,6.5,13805
2476,62693,6.5-M3,13975
2477,62693,6.5,13805
2478,62583,6.7,13972
2479,62563,6.7,13972
2480,62541,6.6-M3,14040
2481,62541,6.6,13961
2482,62525,6.6-M3,14040
2483,62525,6.6,13961
2484,62518,6.6-M3,14040
2485,62518,6.6,13961
2486,62515,6.6-M3,14040
2487,62515,6.6,13961
2488,62486,6.6-M1,14014
2489,62486,6.6,13961
2490,62484,6.5-M3,13975
2491,62484,6.5,13805
2492,62476,6.6-M1,14014
2493,62476,6.6,13961
2494,62456,6.5-M2,13960
2495,62456,6.5,13805
2496,62454,6.5-M2,13960
2497,62454,6.5,13805
2498,62416,6.5-M3,13975
2499,62416,6.5,13805
2500,62415,6.5-M3,13975
2501,62415,6.5,13805
2502,62414,6.5-M3,13975
2503,62414,6.5,13805
2504,62376,6.5-M2,13960
2505,62376,6.5,13805
2506,62375,6.5-M3,13975
2507,62375,6.5,13805
2508,62352,6.5-M3,13975
2509,62352,6.5,13805
2510,62282,6.6-M1,14014
2511,62282,6.6,13961
2512,62266,6.7,13972
2513,62257,7.2,14213
2514,62233,6.5-M2,13960
2515,62233,6.5,13805
2516,62232,7.1,14178
2517,62223,6.6-M3,14040
2518,62223,6.6,13961
2519,62190,6.6-M3,14040
2520,62190,6.6,13961
2521,62146,6.5-M2,13960
2522,62146,6.5,13805
2523,62134,6.5-M2,13960
2524,62134,6.5,13805
2525,62133,6.5-M2,13960
2526,62133,6.5,13805
2527,62131,6.5-M2,13960
2528,62131,6.5,13805
2529,62114,6.5-M2,13960
2530,62114,6.5,13805
2531,62090,7.1,14178
2532,62088,6.6-M1,14014
2533,62088,6.6,13961
2534,62075,6.6-M1,14014
2535,62075,6.6,13961
2536,62072,6.6-M1,14014
2537,62072,6.6,13961
2538,62069,6.6-M3,14040
2539,62069,6.6,13961
2540,62057,6.5-M2,13960
2541,62057,6.5,13805
2542,62056,6.6-M3,14040
2543,62056,6.6,13961
2544,62054,6.5-M2,13960
2545,62054,6.5,13805
2546,62045,6.5-M1,13942
2547,62045,6.5,13805
2548,62016,6.6-M1,14014
2549,62016,6.6,13961
2550,61981,6.6-M3,14040
2551,61981,6.6,13961
2552,61975,6.5-M1,13942
2553,61975,6.5,13805
2554,61969,6.5-M1,13942
2555,61969,6.5,13805
2556,61946,6.5-M3,13975
2557,61946,6.5,13805
2558,61930,7.2,14213
2559,61902,6.5-M2,13960
2560,61902,6.5,13805
2561,61900,6.5-M2,13960
2562,61900,6.5,13805
2563,61898,6.5-M3,13975
2564,61898,6.5,13805
2565,61892,6.5-M2,13960
2566,61892,6.5,13805
2567,61891,6.5-M3,13975
2568,61891,6.5-M4,13990
2569,61891,6.5,13805
2570,61890,6.5-M2,13960
2571,61890,6.5,13805
2572,61889,6.5-M2,13960
2573,61889,6.5,13805
2574,61867,7.2,14213
2575,61865,6.6-M3,14040
2576,61865,6.6,13961
2577,61864,6.6-M3,14040
2578,61864,6.6,13961
2579,61856,7.7,14848
2580,61828,6.6-M1,14014
2581,61828,6.6,13961
2582,61827,6.6-M3,14040
2583,61827,6.6,13961
2584,61825,6.5-M1,13942
2585,61825,6.5,13805
2586,61820,6.5-M1,13942
2587,61820,6.5,13805
2588,61800,6.6-M1,14014
2589,61800,6.6,13961
2590,61798,7.2,14213
2591,61745,6.6-M3,14040
2592,61745,6.6,13961
2593,61744,6.5-M1,13942
2594,61744,6.5,13805
2595,61728,6.6-M1,14014
2596,61728,6.6,13961
2597,61727,6.6-M3,14040
2598,61727,6.6,13961
2599,61711,6.5-M1,13942
2600,61711,6.5,13805
2601,61694,7.4,14549
2602,61674,6.5-M2,13960
2603,61674,6.5,13805
2604,61673,6.5-M2,13960
2605,61673,6.5-M4,13990
2606,61673,6.5,13805
2607,61672,6.5-M2,13960
2608,61672,6.5-M4,13990
2609,61672,6.5,13805
2610,61671,6.5-M2,13960
2611,61671,6.5,13805
2612,61649,6.7,13972
2613,61643,6.6-M3,14040
2614,61643,6.6,13961
2615,61642,6.6-M3,14040
2616,61642,6.6,13961
2617,61604,6.5-M1,13942
2618,61604,6.5,13805
2619,61599,6.5-M1,13942
2620,61578,6.6-M1,14014
2621,61578,6.6,13961
2622,61572,6.5-M1,13942
2623,61497,7.1,14178
2624,61483,6.5-M2,13960
2625,61483,6.5,13805
2626,61477,6.5-M1,13942
2627,61424,6.7,13972
2628,61422,7.0,14041
2629,61417,6.5-M1,13942
2630,61417,6.5,13805
2631,61414,6.5-M1,13942
2632,61414,6.5,13805
2633,61409,6.5-M1,13942
2634,61409,6.5,13805
2635,61408,6.5-M1,13942
2636,61406,6.5-M1,13942
2637,61405,6.5-M1,13942
2638,61404,6.7,13972
2639,61403,6.5-M1,13942
2640,61402,6.5-M1,13942
2641,61402,6.5,13805
2642,61394,6.5-M1,13942
2643,61394,6.5,13805
2644,61379,6.5-M1,13942
2645,61313,6.6-M1,14014
2646,61313,6.6,13961
2647,61308,6.4,13697
2648,61304,6.5-M1,13942
2649,61304,6.5,13805
2650,61298,6.5-M1,13942
2651,61269,6.5-M1,13942
2652,61269,6.5,13805
2653,61268,6.5-M1,13942
2654,61268,6.5,13805
2655,61267,6.5-M1,13942
2656,61267,6.5,13805
2657,61266,6.5-M1,13942
2658,61266,6.5,13805
2659,61255,6.6-M3,14040
2660,61255,6.6,13961
2661,61219,6.5-M1,13942
2662,61219,6.5,13805
2663,61218,6.5-M1,13942
2664,61218,6.5,13805
2665,61215,6.5-M1,13942
2666,61215,6.5,13805
2667,61199,6.5-M1,13942
2668,61197,6.6-M3,14040
2669,61197,6.6,13961
2670,61196,6.5-M1,13942
2671,61173,6.4,13697
2672,61165,6.4,13697
2673,61164,7.2,14213
2674,61142,6.6-M3,14040
2675,61142,6.6,13961
2676,61113,6.4,13697
2677,61112,6.7,13972
2678,61078,6.7,13972
2679,61077,6.7,13972
2680,61069,6.5-M1,13942
2681,61068,6.5-M1,13942
2682,61068,6.5,13805
2683,61067,6.5-M1,13942
2684,61067,6.5,13805
2685,61059,6.5-M1,13942
2686,61058,6.5-M1,13942
2687,61057,6.5-M1,13942
2688,61057,6.5,13805
2689,61056,6.5-M1,13942
2690,61055,6.5-M1,13942
2691,61055,6.5,13805
2692,61054,6.5-M2,13960
2693,61054,6.5,13805
2694,61045,6.5-M1,13942
2695,61045,6.5,13805
2696,61032,6.5-M1,13942
2697,61031,6.5-M1,13942
2698,61030,6.5-M1,13942
2699,61029,6.5-M1,13942
2700,61028,6.5-M1,13942
2701,61027,6.5-M1,13942
2702,61027,6.5,13805
2703,61002,6.6-M1,14014
2704,61002,6.6,13961
2705,61001,6.6-M1,14014
2706,61001,6.6,13961
2707,60992,6.6-M1,14014
2708,60992,6.6,13961
2709,60984,6.5-M1,13942
2710,60983,6.5-M1,13942
2711,60983,6.5,13805
2712,60971,6.5-M1,13942
2713,60949,6.6-M3,14040
2714,60949,6.6,13961
2715,60941,7.0,14041
2716,60920,6.4,13697
2717,60916,6.6-M3,14040
2718,60916,6.6,13961
2719,60914,6.4,13697
2720,60911,6.4,13697
2721,60908,6.4,13697
2722,60902,6.4,13697
2723,60889,6.7.4,14377
2724,60889,7.1,14178
2725,60887,6.4,13697
2726,60880,6.5-M3,13975
2727,60880,6.5,13805
2728,60872,6.5-M1,13942
2729,60872,6.5,13805
2730,60784,7.1,14178
2731,60780,6.4,13697
2732,60772,6.6-M3,14040
2733,60772,6.6,13961
2734,60765,6.4,13697
2735,60759,6.5-M3,13975
2736,60759,6.5,13805
2737,60752,6.4,13697
2738,60724,6.6-M3,14040
2739,60724,6.6,13961
2740,60721,6.4,13697
2741,60720,6.4,13697
2742,60709,6.4,13697
2743,60694,6.5-M1,13942
2744,60694,6.5,13805
2745,60680,6.4,13697
2746,60678,6.4,13697
2747,60677,6.4,13697
2748,60676,6.4,13697
2749,60656,6.4,13697
2750,60625,6.4,13697
2751,60595,6.4,13697
2752,60571,6.6-M1,14014
2753,60571,6.6,13961
2754,60568,6.4,13697
2755,60558,7.3,14464
2756,60528,6.4,13697
2757,60525,6.4,13697
2758,60520,6.4,13697
2759,60518,6.4,13697
2760,60517,6.4,13697
2761,60472,6.4,13697
2762,60466,6.4,13697
2763,60461,6.4,13697
2764,60460,6.4,13697
2765,60459,6.4,13697
2766,60458,6.4,13697
2767,60413,6.4,13697
2768,60389,6.6-M3,14040
2769,60389,6.6,13961
2770,60387,6.4,13697
2771,60377,6.4,13697
2772,60280,6.4,13697
2773,60278,6.4,13697
2774,60258,6.4,13697
2775,60246,6.4,13697
2776,60235,6.4,13697
2777,60232,6.5-M1,13942
2778,60232,6.5,13805
2779,60222,6.4,13697
2780,60210,6.6-M3,14040
2781,60210,6.6,13961
2782,60182,6.4,13697
2783,60181,6.7,13972
2784,60170,6.4,13697
2785,60106,6.4,13697
2786,60104,6.4,13697
2787,60098,6.4,13697
2788,60086,6.4,13697
2789,60084,6.4,13697
2790,60083,6.4,13697
2791,60082,6.4,13697
2792,60052,6.4,13697
2793,60041,6.4,13697
2794,60033,6.4,13697
2795,60025,6.4,13697
2796,60024,6.6-M3,14040
2797,60024,6.6,13961
2798,60023,6.4,13697
2799,60022,6.4,13697
2800,60021,6.4,13697
2801,60019,6.4,13697
2802,60016,6.4,13697
2803,60009,6.4,13697
2804,60007,6.4,13697
2805,60005,6.4,13697
2806,59995,6.4,13697
2807,59975,6.4,13697
2808,59964,6.4,13697
2809,59919,6.4,13697
2810,59898,6.4,13697
2811,59896,6.4,13697
2812,59895,6.4,13697
2813,59894,6.4,13697
2814,59893,6.4,13697
2815,59892,6.4,13697
2816,59891,6.4,13697
2817,59890,6.4,13697
2818,59885,6.4,13697
2819,59882,6.4,13697
2820,59872,6.4,13697
2821,59867,6.4,13697
2822,59866,6.4,13697
2823,59865,6.4,13697
2824,59860,6.4,13697
2825,59859,6.3.1,13767
2826,59859,6.4,13697
2827,59856,6.4,13697
2828,59850,6.4,13697
2829,59843,6.4,13697
2830,59841,6.4,13697
2831,59834,6.5-M1,13942
2832,59834,6.5,13805
2833,59833,6.4,13697
2834,59813,6.4,13697
2835,59811,6.4,13697
2836,59810,6.4,13697
2837,59807,6.4,13697
2838,59806,6.4,13697
2839,59805,6.4,13697
2840,59804,6.4,13697
2841,59802,6.4,13697
2842,59801,6.4,13697
2843,59699,6.4,13697
2844,59679,6.5-M1,13942
2845,59679,6.5,13805
2846,59665,6.4,13697
2847,59655,6.4,13697
2848,59654,6.4,13697
2849,59653,6.4,13697
2850,59652,6.4,13697
2851,59651,6.4,13697
2852,59647,6.4,13697
2853,59591,6.4,13697
2854,59570,7.1,14178
2855,59546,6.4,13697
2856,59541,6.4,13697
2857,59534,6.4,13697
2858,59520,6.4,13697
2859,59499,6.4,13697
2860,59497,6.3.2,13796
2861,59497,6.4,13697
2862,59496,6.3.2,13796
2863,59496,6.4,13697
2864,59495,6.3.2,13796
2865,59495,6.4,13697
2866,59494,6.4,13697
2867,59490,6.4,13697
2868,59478,6.4,13697
2869,59458,6.4,13697
2870,59457,6.4,13697
2871,59456,6.4,13697
2872,59455,6.4,13697
2873,59429,6.4,13697
2874,59415,6.4,13697
2875,59376,6.5-M1,13942
2876,59376,6.5,13805
2877,59363,6.4,13697
2878,59346,6.4,13697
2879,59342,6.4,13697
2880,59341,6.4,13697
2881,59338,6.4,13697
2882,59336,6.4,13697
2883,59335,6.4,13697
2884,59326,6.4,13697
2885,59323,6.4,13697
2886,59318,6.4,13697
2887,59277,6.4,13697
2888,59274,6.4,13697
2889,59261,6.4,13697
2890,59255,5.6.7,13778
2891,59255,6.4,13697
2892,59237,6.4,13697
2893,59223,7.0,14041
2894,59218,7.0,14041
2895,59213,6.4,13697
2896,59212,6.4,13697
2897,59211,6.4,13697
2898,59190,6.4,13697
2899,59186,6.3.1,13767
2900,59186,6.4,13697
2901,59182,6.4,13697
2902,59181,6.4,13697
2903,59180,6.4,13697
2904,59179,6.4,13697
2905,59175,6.4,13697
2906,59170,6.4,13697
2907,59165,6.4,13697
2908,59164,6.4,13697
2909,59163,6.4,13697
2910,59159,6.4,13697
2911,59138,6.4,13697
2912,59134,6.4,13697
2913,59108,6.4,13697
2914,59106,6.4,13697
2915,59100,6.6-M1,14014
2916,59100,6.6,13961
2917,59084,6.4,13697
2918,59083,6.4,13697
2919,59073,6.4,13697
2920,59067,6.4,13697
2921,59040,6.6-M1,14014
2922,59040,6.6,13961
2923,59038,6.7,13972
2924,59037,6.4,13697
2925,59016,6.4,13697
2926,59011,6.3.1,13767
2927,59011,6.4,13697
2928,58992,6.4,13697
2929,58988,6.7,13972
2930,58987,6.4,13697
2931,58977,7.1,14178
2932,58942,6.4,13697
2933,58049,6.4,13697
2934,58907,6.4,13697
2935,58905,6.4,13697
2936,58895,6.4,13697
2937,58894,6.4,13697
2938,58892,6.3.1,13767
2939,58850,6.4,13697
2940,58848,6.4,13697
2941,58847,6.4,13697
2942,58846,6.4,13697
2943,58845,6.4,13697
2944,58832,6.4,13697
2945,58829,6.4,13697
2946,58828,6.4,13697
2947,58827,6.4,13697
2948,58826,6.4,13697
2949,58825,6.4,13697
2950,58824,6.4,13697
2951,58810,6.4,13697
2952,58797,6.4,13697
2953,58793,6.4,13697
2954,58792,6.4,13697
2955,58785,6.4,13697
2956,58762,6.4,13697
2957,58748,6.4,13697
2958,58735,6.4,13697
2959,58715,6.4,13697
2960,58714,6.4,13697
2961,58705,6.4,13697
2962,58693,6.4,13697
2963,58669,6.4,13697
2964,58668,6.4,13697
2965,58653,6.4,13697
2966,58625,6.4,13697
2967,58622,6.5-M4,13990
2968,58622,6.5,13805
2969,58619,6.4,13697
2970,58615,6.4,13697
2971,58595,6.4,13697
2972,58591,6.4,13697
2973,58576,6.4,13697
2974,58572,6.4,13697
2975,58563,6.4,13697
2976,58551,6.4,13697
2977,58538,6.4,13697
2978,58532,6.4,13697
2979,58531,6.4,13697
2980,58530,6.4,13697
2981,58529,6.4,13697
2982,58528,6.4,13697
2983,58525,6.4,13697
2984,58524,6.4,13697
2985,58523,6.4,13697
2986,58522,6.4,13697
2987,58504,6.6-M1,14014
2988,58504,6.6,13961
2989,58501,6.4,13697
2990,58500,6.4,13697
2991,58459,6.4,13697
2992,58414,8.0,14962
2993,58316,6.3,13470
2994,58314,6.4,13697
2995,58313,6.4,13697
2996,58312,6.4,13697
2997,58304,6.4,13697
2998,58303,6.4,13697
2999,58302,6.4,13697
3000,58301,6.4,13697
3001,58288,6.4,13697
3002,58279,6.7,13972
3003,58277,6.4,13697
3004,58269,6.4,13697
3005,58247,6.4,13697
3006,58246,6.4,13697
3007,58245,6.4,13697
3008,58220,6.4,13697
3009,58211,6.4,13697
3010,58182,6.6-M3,14040
3011,58182,6.6,13961
3012,58181,6.4,13697
3013,58053,6.4,13697
3014,58048,6.4,13697
3015,58038,6.4,13697
3016,58037,6.4,13697
3017,58027,6.4,13697
3018,58026,6.4,13697
3019,58025,6.4,13697
3020,58024,6.4,13697
3021,58023,6.4,13697
3022,58014,6.4,13697
3023,58012,6.4,13697
3024,58005,6.4,13697
3025,57984,6.3,13470
3026,57971,6.4,13697
3027,57966,6.3,13470
3028,57902,6.6-M3,14040
3029,57902,6.6,13961
3030,57883,6.4,13697
3031,57879,6.4,13697
3032,57871,6.4,13697
3033,57870,6.4,13697
3034,57869,6.3,13470
3035,57845,6.4,13697
3036,57836,6.4,13697
3037,57835,6.4,13697
3038,57834,6.4,13697
3039,57833,6.4,13697
3040,57826,6.4,13697
3041,57807,6.4,13697
3042,57804,6.4,13697
3043,57802,6.6-M1,14014
3044,57802,6.6,13961
3045,57749,6.3,13470
3046,57731,6.4,13697
3047,57696,6.5-M1,13942
3048,57696,6.5,13805
3049,57693,6.4,13697
3050,57685,6.6-M1,14014
3051,57685,6.6,13961
3052,57614,6.4,13697
3053,57587,6.5-M1,13942
3054,57587,6.5,13805
3055,57578,6.5-M3,13975
3056,57578,6.5,13805
3057,57576,6.4,13697
3058,57569,6.4,13697
3059,57552,6.4,13697
3060,57551,6.4,13697
3061,57550,6.4,13697
3062,57549,8.0,14962
3063,57548,6.4,13697
3064,57546,6.4,13697
3065,57523,6.4,13697
3066,57511,6.4,13697
3067,57509,6.7,13972
3068,57501,6.3,13470
3069,57491,6.4,13697
3070,57468,6.3,13470
3071,57466,6.3,13470
3072,57465,6.3,13470
3073,57456,6.3,13470
3074,57454,6.3,13470
3075,57453,5.6.7,13778
3076,57453,6.3,13470
3077,57425,6.3,13470
3078,57411,6.3,13470
3079,57410,6.3,13470
3080,57405,6.3,13470
3081,57404,6.3,13470
3082,57403,6.3,13470
3083,57389,6.3,13470
3084,57388,6.3,13470
3085,57375,6.3,13470
3086,57315,6.6-M3,14040
3087,57315,6.6,13961
3088,57312,6.3,13470
3089,57296,6.3,13470
3090,57292,6.3,13470
3091,57266,6.3,13470
3092,57253,7.8,14939
3093,57250,6.3,13470
3094,57247,6.4,13697
3095,57242,6.3,13470
3096,57240,6.3,13470
3097,57235,6.3,13470
3098,57234,6.5-M2,13960
3099,57234,6.5,13805
3100,57209,6.6-M3,14040
3101,57209,6.6,13961
3102,57192,6.3,13470
3103,57161,5.6.6,13718
3104,57157,6.7,13972
3105,57141,6.3,13470
3106,57138,6.4,13697
3107,57136,6.4,13697
3108,57133,6.3,13470
3109,57116,6.3,13470
3110,57114,6.3,13470
3111,57112,6.3,13470
3112,57105,6.4,13697
3113,57083,6.3,13470
3114,57068,6.3,13470
3115,57022,6.3,13470
3116,57020,6.4,13697
3117,57009,6.3,13470
3118,56966,6.3,13470
3119,56965,6.3,13470
3120,56962,6.3,13470
3121,56958,6.3,13470
3122,56956,6.3,13470
3123,56928,7.7,14848
3124,56911,6.3,13470
3125,56904,6.6-M1,14014
3126,56904,6.6,13961
3127,56903,6.3,13470
3128,56872,6.3,13470
3129,56846,6.6-M1,14014
3130,56846,6.6,13961
3131,56784,6.3,13470
3132,56780,6.7,13972
3133,56770,6.3,13470
3134,56746,6.3,13470
3135,56734,6.3,13470
3136,56727,6.3,13470
3137,56669,6.3,13470
3138,56655,6.3,13470
3139,56643,6.3,13470
3140,56642,6.3,13470
3141,56632,6.3,13470
3142,56596,6.3,13470
3143,56595,6.3,13470
3144,56594,6.3,13470
3145,56593,6.3,13470
3146,56592,6.3,13470
3147,56591,6.3,13470
3148,56588,6.3,13470
3149,56587,6.3,13470
3150,56584,6.3,13470
3151,56576,6.3,13470
3152,56575,6.3,13470
3153,56573,6.3,13470
3154,56572,6.3,13470
3155,56571,6.3,13470
3156,56570,6.3,13470
3157,56562,6.3,13470
3158,56552,6.3,13470
3159,56551,6.3,13470
3160,56550,6.3,13470
3161,56549,6.3,13470
3162,56548,6.3,13470
3163,56547,6.3,13470
3164,56542,6.3,13470
3165,56538,6.3,13470
3166,56534,6.3,13470
3167,56533,5.6.5,13660
3168,56530,6.4,13697
3169,56521,6.6-M1,14014
3170,56521,6.6,13961
3171,56514,6.7,13972
3172,56448,6.3,13470
3173,56447,6.3,13470
3174,56442,6.7,13972
3175,56425,6.6-M1,14014
3176,56425,6.6,13961
3177,56422,6.3,13470
3178,56421,6.3,13470
3179,56418,6.3,13470
3180,56417,6.3,13470
3181,56416,6.3,13470
3182,56415,6.3,13470
3183,56412,6.3,13470
3184,56403,6.3,13470
3185,56383,6.3,13470
3186,56381,6.3,13470
3187,56371,6.3,13470
3188,56370,6.3,13470
3189,56344,6.3,13470
3190,56339,6.3,13470
3191,56336,6.3,13470
3192,56334,6.3,13470
3193,56320,6.3,13470
3194,56314,6.5-M3,13975
3195,56314,6.5,13805
3196,56288,6.3,13470
3197,56285,6.3,13470
3198,56260,6.3,13470
3199,56241,6.3,13470
3200,56219,6.4,13697
3201,56218,6.4,13697
3202,56213,6.4,13697
3203,56209,6.4,13697
3204,56199,6.3,13470
3205,56196,6.3,13470
3206,56192,6.3,13470
3207,56188,6.6-M1,14014
3208,56188,6.6,13961
3209,56177,7.2,14213
3210,56176,6.6-M1,14014
3211,56176,6.6,13961
3212,56175,6.7,13972
3213,56147,6.3,13470
3214,56145,6.3,13470
3215,56134,6.3,13470
3216,56133,6.3,13470
3217,56131,6.3,13470
3218,56130,6.3,13470
